Bin,Count,Avg_Feature_Value,Avg_Target,LGB_RMSLE,CAT_RMSLE,AVG_RMSLE,META_RMSLE,Improvement_Pct
95.06-172.18,3408,145.09688380281688,330.7843309859155,0.41212116451755604,0.41306478157034227,0.4119103045157742,0.39877037140886595,3.2395310549796696
172.18-249.30,3141,205.25123527539003,327.6609360076409,0.3525075191867299,0.3542627264956054,0.35288659573441217,0.35068495439677105,0.5170286279747128
249.30-326.42,6986,304.2765359290009,269.9987117091326,0.42808535026274747,0.4313422839136401,0.42903279855291665,0.4227535624221556,1.2454964500231882
326.42-403.54,4120,357.63386165048536,188.63810679611652,0.5403334030242858,0.5441481104670525,0.5410487920398107,0.523990230969183,3.0246458878220173
403.54-480.67,2378,440.14622371740955,125.2228763666947,0.47600274517423724,0.47706815763199734,0.4756877015715523,0.4724427088860635,0.7479024699470224
480.67-557.79,3065,507.22541272430664,123.44828711256118,0.4939659079787562,0.4959722053453444,0.49420596468683314,0.48817279670473157,1.1727755256894763
557.79-634.91,1149,600.7846649260225,116.10617928633594,0.49054082294333645,0.4892567004555142,0.4890819848464348,0.4844589829900788,0.9806135431499687
634.91-712.03,652,640.6426687116564,375.30981595092027,0.3932322700444088,0.3907129935622302,0.3907250261977326,0.3838933937235947,1.7454243782525556
712.03-789.15,1360,728.0601838235293,70.97279411764706,0.5223130190924741,0.5234952584498745,0.5202575201464289,0.5074183667828057,2.8516716538193925
