feature,mean_abs_shap
lag1_x_rolling_mean_3,36.584939085227774
lag1_x_rolling_mean_2,23.915844409997117
center_meal_orders_median_prod,21.963711676595835
num_orders_rolling_mean_21,16.52952435864226
num_orders_rolling_mean_10,16.486320998969
num_orders_lag_1,15.31779089750805
center_meal_orders_mean_prod,13.179577315763666
num_orders_lag_5,11.974780848415527
num_orders_rolling_mean_5,11.902577158123758
rolling_mean_2_x_rolling_mean_3,11.78003303671741
num_orders_rolling_mean_14,11.005283446855886
homepage_featured_poly2_discount,9.88992788623819
checkout_price,9.268127966673879
price_diff_x_emailer,9.239043733163507
price_diff,7.2730370946808325
mean_orders_by_weekofyear,6.86643401841899
rolling_mean_2_x_emailer,5.2698988864368586
rolling_mean_5_x_emailer,4.820123251953389
lag1_x_lag2,4.663341442743545
num_orders_lag_10,4.602989075229555
homepage_featured,4.519677679177181
num_orders_rolling_mean_2,4.424604698709024
num_orders_rolling_mean_3,4.294476548425515
rolling_mean_2_x_discount_pct,4.177131299724701
price_diff_x_home,3.8363863402050296
meal_mean_x_discount,3.747753387934118
rolling_mean_2_x_home,3.5819126424644865
meal_orders_std,3.576157930163511
rolling_mean_3_x_emailer,3.1770182176618937
center_orders_mean_poly2_meal_orders_mean,3.0929254709897713
meal_orders_median,3.008984067788537
rolling_mean_2_x_price_diff,2.794581955667331
num_orders_lag_3,2.756180843966953
discount_pct,2.6300819151311825
price_ratio,2.4747583365968326
center_mean_x_discount,2.368668242010381
emailer_for_promotion,2.219962046538664
base_price,2.166631067873043
lag1_x_emailer,2.0180037253360195
category_Beverages,1.8941803628813882
emailer_for_promotion_rolling_mean_7,1.8715519088646975
weekofyear,1.8213867716352519
center_orders_mean,1.8111341005527646
emailer_for_promotion_rolling_mean_21,1.6560524046860903
lag1_x_home,1.5713680710166618
discount,1.5340852524583755
num_orders_rolling_std_21,1.529622960990274
emailer_for_promotion_rolling_mean_20,1.5066095504531871
mean_orders_by_month,1.4879868146739632
emailer_for_promotion_rolling_mean_8,1.4343636723574706
emailer_for_promotion_rolling_mean_14,1.209727809797118
homepage_featured_rolling_sum_3,1.1026011516270398
weekofyear_sin,1.087592684302697
cuisine_Thai,1.084545616055658
lag1_x_month_sin,1.0751997471236128
weekofyear_cos,1.072637647504448
cuisine_Continental,1.0474008179716716
seasonal_week_x_price,1.0349658910810202
emailer_for_promotion_rolling_mean_5,1.0314215619664013
num_orders_rolling_std_3,1.0232108454037985
num_orders_rolling_std_14,0.9614631506032252
emailer_for_promotion_rolling_sum_4,0.9600088124059062
center_orders_std,0.9598157075177519
center_meal_orders_mean_div,0.9065477650056695
homepage_featured_rolling_mean_3,0.8801504143782942
num_orders_rolling_std_10,0.8765558505528535
center_type_TYPE_B,0.8604088822544652
lag1_x_weekofyear_sin,0.8492307883510257
num_orders_lag_2,0.8112724832035162
emailer_for_promotion_rolling_mean_3,0.8112439679977094
weekofyear_centered_sq,0.7844359543660292
homepage_featured_rolling_mean_5,0.7553012574001068
base_price_poly2_discount_pct,0.7327070630617856
category_Extras,0.7025318881246031
homepage_featured_rolling_mean_7,0.6859101247183659
meal_orders_mean,0.68292779113385
emailer_for_promotion_rolling_sum_8,0.6800944616802945
homepage_featured_rolling_mean_13,0.6630025773962522
cuisine_Italian,0.6603408217478314
homepage_featured_rolling_sum_12,0.6291130675173267
center_type_TYPE_C,0.622904200436728
homepage_featured_rolling_mean_21,0.5969116309749953
homepage_featured_rolling_mean_20,0.5690016506446176
num_orders_rolling_std_5,0.5159914167677514
month_sin,0.46723803811609627
emailer_for_promotion_rolling_mean_13,0.45657984950385727
emailer_for_promotion_rolling_mean_2,0.44887503857652106
category_Pizza,0.4336146020191782
emailer_for_promotion_rolling_sum_12,0.4270907822405338
homepage_featured_rolling_mean_8,0.4236734568617462
category_Rice Bowl,0.40258821846700876
month_cos,0.40059193198613946
num_orders_rolling_std_2,0.3909066738612254
homepage_featured_rolling_sum_8,0.381062751511366
homepage_featured_rolling_sum_4,0.37664941207243974
emailer_for_promotion_rolling_sum_3,0.36041296306094833
month_centered_sq,0.35643483180079316
homepage_featured_rolling_mean_2,0.3425322965776688
center_orders_median,0.32346197315673625
cuisine_Indian,0.31752685462076796
rolling_mean_2_x_weekofyear,0.2940498360890446
category_Other Snacks,0.2652449108690004
category_Sandwich,0.25046870689258066
category_Salad,0.1701711042890762
homepage_featured_rolling_mean_14,0.11332883313950151
category_Starters,0.10591476144312084
center_type_TYPE_A,0.0955161642080342
category_Seafood,0.061226232125738834
category_Desert,0.044955296337652835
category_Soup,0.03407887582030346
category_Fish,0.03286992750770421
category_Biryani,0.02156182748602982
category_Pasta,0.008531485426448496
