feature,mean_abs_shap
lag1_x_rolling_mean_3,39.454088785111935
lag1_x_rolling_mean_2,21.493627386517787
center_meal_orders_median_prod,21.448913501025984
num_orders_lag_1,19.634520267268936
num_orders_rolling_mean_14,19.576866805662984
num_orders_rolling_mean_21,16.881622268968666
center_meal_orders_mean_prod,14.060354206228157
num_orders_rolling_mean_5,11.53968366424297
num_orders_lag_5,10.964124836434602
num_orders_rolling_mean_10,10.032795522722742
checkout_price,9.048150606487264
price_diff_x_emailer,8.958554876336088
num_orders_rolling_mean_3,7.30842151945807
price_diff,6.881721750024978
homepage_featured_poly2_discount,6.86783073654479
rolling_mean_2_x_rolling_mean_3,6.847699992292668
mean_orders_by_weekofyear,6.81333019398603
num_orders_rolling_mean_2,5.785133906090719
lag1_x_home,5.2934595085045215
rolling_mean_2_x_discount_pct,5.235959113580142
rolling_mean_3_x_emailer,4.6886385195781095
rolling_mean_5_x_emailer,4.535372013392668
homepage_featured,4.0452761812703315
rolling_mean_2_x_price_diff,3.8731509714946046
emailer_for_promotion,3.5764831445911853
price_diff_x_home,3.5460876596944204
lag1_x_lag2,3.496535316776904
meal_mean_x_discount,3.445648318561067
meal_orders_std,3.341496269682543
meal_orders_median,3.1415725762254674
num_orders_lag_10,2.959748739482112
discount_pct,2.8428101703990634
seasonal_week_x_price,2.6107052222002083
base_price,2.603776544889321
num_orders_lag_3,2.5157833545768464
category_Beverages,2.3540344165111513
center_mean_x_discount,2.180804697627682
lag1_x_emailer,2.1295616627620895
center_orders_mean_poly2_meal_orders_mean,2.022617658145627
emailer_for_promotion_rolling_mean_21,1.9062147605300261
base_price_poly2_discount_pct,1.8644485135508289
weekofyear,1.8356096544861258
price_ratio,1.7709623318253516
rolling_mean_2_x_home,1.6840519962859102
emailer_for_promotion_rolling_mean_20,1.631911576229953
discount,1.5684763212167703
emailer_for_promotion_rolling_mean_7,1.4566816847362356
num_orders_rolling_std_14,1.4117070554711315
rolling_mean_2_x_emailer,1.4045651129896213
mean_orders_by_month,1.3913554095462701
num_orders_rolling_std_21,1.379917338764536
center_orders_mean,1.3172093840529222
emailer_for_promotion_rolling_mean_14,1.3132232456891564
num_orders_lag_2,1.2070883431359565
homepage_featured_rolling_mean_8,1.2012224660757314
lag1_x_month_sin,1.1752287564562278
center_orders_std,1.0994774669916005
weekofyear_cos,1.038227490067948
emailer_for_promotion_rolling_mean_8,1.037805579680367
weekofyear_sin,1.028752245383832
meal_orders_mean,1.0050846129553161
cuisine_Italian,1.0033613565173314
homepage_featured_rolling_mean_7,0.9611018871665403
emailer_for_promotion_rolling_sum_8,0.939435257359219
cuisine_Thai,0.918849568218026
num_orders_rolling_std_3,0.9168415626541043
homepage_featured_rolling_mean_3,0.8888565037906997
center_meal_orders_mean_div,0.8649180621529987
homepage_featured_rolling_mean_13,0.8398012102235185
emailer_for_promotion_rolling_sum_3,0.8127397924173599
emailer_for_promotion_rolling_sum_4,0.776392141993927
emailer_for_promotion_rolling_mean_13,0.7620218012465912
emailer_for_promotion_rolling_mean_5,0.7543790731400826
weekofyear_centered_sq,0.7456502368908587
center_type_TYPE_B,0.7421284921949723
lag1_x_weekofyear_sin,0.7156464281650818
homepage_featured_rolling_mean_5,0.6882504658508279
homepage_featured_rolling_mean_21,0.6474440935723953
month_sin,0.6131871091962948
center_type_TYPE_C,0.5831361151617773
cuisine_Continental,0.5768844366756036
num_orders_rolling_std_10,0.5707666330020507
homepage_featured_rolling_sum_3,0.5465401087975786
num_orders_rolling_std_5,0.544307724474889
category_Rice Bowl,0.5114397420376131
emailer_for_promotion_rolling_sum_12,0.5019424552329218
category_Pizza,0.5011805701158509
center_orders_median,0.48006872584516685
homepage_featured_rolling_mean_2,0.45495629515847613
category_Extras,0.44329174412186534
homepage_featured_rolling_sum_12,0.3857531579922757
category_Other Snacks,0.352086125853029
category_Sandwich,0.3484188231941215
rolling_mean_2_x_weekofyear,0.3457418223005807
emailer_for_promotion_rolling_mean_2,0.3335536487362284
month_cos,0.32391993987641365
homepage_featured_rolling_mean_20,0.31430654906800803
month_centered_sq,0.3031722178171768
category_Salad,0.27716941763424596
num_orders_rolling_std_2,0.2752504692432932
homepage_featured_rolling_mean_14,0.267133381234591
emailer_for_promotion_rolling_mean_3,0.2608987019037007
homepage_featured_rolling_sum_8,0.2559146307113392
cuisine_Indian,0.22886287450938284
homepage_featured_rolling_sum_4,0.2120372592448296
center_type_TYPE_A,0.11597785669818476
category_Starters,0.10541112419041467
category_Seafood,0.1043058960463234
category_Soup,0.057084439620581025
category_Desert,0.045848179345066596
category_Fish,0.031118593158962968
category_Biryani,0.010571165895370447
category_Pasta,0.002124700239733709
