feature,mean_abs_shap
lag1_x_rolling_mean_3,79.53215651362214
center_meal_orders_median_prod,23.44161995395817
num_orders_lag_1,21.379443374155894
lag1_x_rolling_mean_2,20.040974450216574
num_orders_rolling_mean_14,14.99057797329257
num_orders_rolling_mean_21,14.51340756028982
center_meal_orders_mean_prod,12.799000329674332
price_diff_x_emailer,11.027360566039963
checkout_price,10.91663180346313
num_orders_rolling_mean_5,8.378666340448683
lag1_x_home,7.487267540912717
num_orders_lag_5,7.294993469702292
price_diff,7.2917124705592435
num_orders_rolling_mean_10,7.242529240248141
mean_orders_by_weekofyear,6.472754661644823
rolling_mean_2_x_discount_pct,6.391039166065677
rolling_mean_5_x_emailer,6.282152986830714
rolling_mean_2_x_home,5.208563600264841
num_orders_lag_10,5.051624402232397
meal_mean_x_discount,4.99662209397857
rolling_mean_2_x_price_diff,4.83331170003291
lag1_x_emailer,4.342496904284191
rolling_mean_3_x_emailer,4.215105643533861
homepage_featured_poly2_discount,3.998631424118136
price_diff_x_home,3.3933425320532105
rolling_mean_2_x_rolling_mean_3,3.2511812582191983
num_orders_lag_3,2.8803951585166447
center_mean_x_discount,2.7213122099123632
homepage_featured,2.5039537089225963
num_orders_lag_2,2.3497563142262647
emailer_for_promotion_rolling_mean_7,2.2331267759607627
lag1_x_lag2,2.1631133739153876
center_orders_mean,1.95487659382959
weekofyear,1.951142007364884
meal_orders_std,1.9264753784640296
category_Beverages,1.6945273256961757
base_price,1.6903892321156933
emailer_for_promotion_rolling_mean_21,1.6142667337960739
discount_pct,1.5839748041402988
rolling_mean_2_x_emailer,1.5511561402062455
emailer_for_promotion_rolling_mean_20,1.4889613520395866
meal_orders_median,1.4777569213479087
price_ratio,1.4739194071196737
emailer_for_promotion_rolling_mean_8,1.4639033858410355
center_orders_mean_poly2_meal_orders_mean,1.4478401101707472
num_orders_rolling_std_21,1.4422314214597773
weekofyear_cos,1.3911905746727593
weekofyear_sin,1.3690592208624999
homepage_featured_rolling_mean_5,1.2609723186157844
discount,1.2368906343555992
lag1_x_month_sin,1.1813359096096163
homepage_featured_rolling_mean_21,1.1671736069265302
homepage_featured_rolling_mean_3,1.1534728515868373
mean_orders_by_month,1.1422752821815427
lag1_x_weekofyear_sin,1.052430808598185
emailer_for_promotion,1.0380783609459088
center_orders_std,1.012009004502035
center_meal_orders_mean_div,1.0042707385986986
emailer_for_promotion_rolling_mean_14,0.9942910360278079
cuisine_Italian,0.9844740915335298
cuisine_Continental,0.9371539979320604
emailer_for_promotion_rolling_mean_13,0.9258143309184839
meal_orders_mean,0.8775057277830847
homepage_featured_rolling_mean_7,0.8759943628532715
num_orders_rolling_std_10,0.8704037261935245
num_orders_rolling_std_14,0.8396985102215858
seasonal_week_x_price,0.8243499313681417
category_Extras,0.7731470582162138
num_orders_rolling_std_3,0.7468432340769767
num_orders_rolling_mean_2,0.7266475009083179
emailer_for_promotion_rolling_mean_5,0.6930913716855067
num_orders_rolling_mean_3,0.6524988746291249
base_price_poly2_discount_pct,0.6410856947234927
homepage_featured_rolling_mean_13,0.6263512956828098
month_sin,0.6104674666621978
homepage_featured_rolling_sum_12,0.6054405197812069
cuisine_Thai,0.5983525069630684
homepage_featured_rolling_mean_8,0.5757677209123077
num_orders_rolling_std_2,0.5483829939562977
emailer_for_promotion_rolling_mean_3,0.5266613877677493
rolling_mean_2_x_weekofyear,0.524523195552347
homepage_featured_rolling_mean_20,0.5106284943091766
center_orders_median,0.5062469738362346
category_Pizza,0.5025097658596736
num_orders_rolling_std_5,0.4942494347622065
emailer_for_promotion_rolling_sum_12,0.462258177767555
center_type_TYPE_B,0.4569770530895527
center_type_TYPE_C,0.43510550570206036
month_cos,0.36349351226903126
emailer_for_promotion_rolling_sum_4,0.3246428292659164
homepage_featured_rolling_sum_4,0.30857215268650945
cuisine_Indian,0.2763951935848159
weekofyear_centered_sq,0.271797111055389
homepage_featured_rolling_sum_3,0.24395802541061515
emailer_for_promotion_rolling_mean_2,0.2381703372226266
month_centered_sq,0.23610699335691093
emailer_for_promotion_rolling_sum_8,0.2229403709980297
category_Starters,0.21630642637416547
homepage_featured_rolling_mean_14,0.2012888771665278
category_Other Snacks,0.19743940158454149
homepage_featured_rolling_mean_2,0.1964965518813545
category_Salad,0.15607098679238224
category_Seafood,0.15571838755093578
emailer_for_promotion_rolling_sum_3,0.15227388997279356
category_Rice Bowl,0.14576512074728093
center_type_TYPE_A,0.10640368673660934
category_Desert,0.09527624282142051
category_Sandwich,0.09348808769664686
homepage_featured_rolling_sum_8,0.06315079127901052
category_Soup,0.02217649863983441
category_Pasta,0.011593942505291003
category_Fish,0.008023691175802174
category_Biryani,0.0
