feature,mean_abs_shap
lag1_x_rolling_mean_3,78.27763840932579
center_meal_orders_median_prod,22.98821906043107
num_orders_lag_1,20.313454139497114
lag1_x_rolling_mean_2,17.822106436366397
num_orders_rolling_mean_14,15.847285877089824
num_orders_rolling_mean_21,15.739271327924989
center_meal_orders_mean_prod,14.2790148205032
price_diff_x_emailer,9.509130500249581
num_orders_rolling_mean_5,9.437329158215306
checkout_price,9.43169799888987
lag1_x_home,7.152894497210296
price_diff,7.019660213564678
rolling_mean_5_x_emailer,6.988979181536927
num_orders_lag_5,6.841992601987714
num_orders_rolling_mean_10,6.405830138539375
mean_orders_by_weekofyear,6.294348409054923
rolling_mean_2_x_home,6.104292626063157
rolling_mean_2_x_discount_pct,5.326095497723343
homepage_featured_poly2_discount,4.439493000265779
num_orders_lag_10,4.357787793347582
rolling_mean_2_x_price_diff,4.317871395939257
meal_mean_x_discount,4.072488163432048
rolling_mean_3_x_emailer,3.6201268985708457
price_diff_x_home,3.575858697162521
lag1_x_emailer,3.5252603296899436
num_orders_lag_3,3.0130506058012174
emailer_for_promotion_rolling_mean_7,2.4890466865773897
lag1_x_lag2,2.4413054297528682
num_orders_lag_2,2.335063748791125
center_mean_x_discount,2.052571956965872
num_orders_rolling_mean_2,1.8219853769347767
meal_orders_std,1.8196674591344135
category_Beverages,1.7804289822688697
weekofyear,1.7452284533199909
base_price,1.6637693716373816
emailer_for_promotion_rolling_mean_21,1.6155587706645387
center_orders_mean_poly2_meal_orders_mean,1.576083693657406
center_orders_mean,1.5311874766461497
discount_pct,1.5164240941777445
meal_orders_median,1.4768107685080372
homepage_featured_rolling_mean_5,1.4709915046543844
emailer_for_promotion_rolling_mean_20,1.4571555519883048
price_ratio,1.4186343421794936
weekofyear_cos,1.4167789289685797
emailer_for_promotion_rolling_mean_8,1.3566648977275795
weekofyear_sin,1.3490143209852097
num_orders_rolling_std_21,1.2990872551181896
rolling_mean_2_x_emailer,1.2705724252055934
mean_orders_by_month,1.2559148342262143
rolling_mean_2_x_rolling_mean_3,1.2428041419739126
lag1_x_month_sin,1.1543080066558418
lag1_x_weekofyear_sin,1.1275739102696538
num_orders_rolling_mean_3,1.1220742087149493
homepage_featured_rolling_mean_7,1.0668277885998045
base_price_poly2_discount_pct,1.0350829419667278
center_meal_orders_mean_div,1.0158519006309616
discount,1.0111442938808326
homepage_featured_rolling_mean_21,1.0033150816265917
homepage_featured_rolling_mean_13,0.962708837872299
emailer_for_promotion_rolling_mean_13,0.9332183213536731
center_orders_std,0.8892270049982067
emailer_for_promotion_rolling_mean_14,0.8867690370555462
num_orders_rolling_std_10,0.8285024309242652
homepage_featured_rolling_mean_3,0.8024384415271102
cuisine_Continental,0.7608479169671312
seasonal_week_x_price,0.7600995538152996
category_Extras,0.7256980737677435
num_orders_rolling_std_14,0.6829899540690866
cuisine_Thai,0.6765297018593048
month_sin,0.6670154891620437
emailer_for_promotion_rolling_mean_5,0.6277043313143377
meal_orders_mean,0.6153903758737056
cuisine_Italian,0.6001429819687062
num_orders_rolling_std_3,0.5851900470054279
rolling_mean_2_x_weekofyear,0.5625001021655552
homepage_featured,0.5474159571889139
emailer_for_promotion_rolling_sum_12,0.5453519893004314
emailer_for_promotion_rolling_mean_3,0.5437783637585349
center_type_TYPE_B,0.538683520812813
homepage_featured_rolling_sum_4,0.48057058307692047
homepage_featured_rolling_sum_12,0.4793759981019015
month_centered_sq,0.46072564979308583
emailer_for_promotion_rolling_sum_4,0.4593812867792612
homepage_featured_rolling_mean_8,0.4535693361135002
num_orders_rolling_std_2,0.45234803509035876
category_Pizza,0.4236816838439123
num_orders_rolling_std_5,0.4181249696996882
homepage_featured_rolling_mean_20,0.3958289386359584
center_orders_median,0.3566813258311588
emailer_for_promotion,0.33115844329356026
center_type_TYPE_C,0.3259415745811254
weekofyear_centered_sq,0.29681090564124624
month_cos,0.2787037274051415
homepage_featured_rolling_mean_2,0.26949011686063973
homepage_featured_rolling_sum_3,0.2689565767071615
emailer_for_promotion_rolling_mean_2,0.24380366934672923
cuisine_Indian,0.21712025892540235
category_Other Snacks,0.2129741709317623
category_Starters,0.20503807166972032
category_Rice Bowl,0.1899511353800089
homepage_featured_rolling_mean_14,0.14326124709180407
category_Salad,0.12991587927301393
category_Seafood,0.1144844643012555
category_Desert,0.09453546016997648
category_Sandwich,0.0727644225949863
emailer_for_promotion_rolling_sum_3,0.07028012220624061
emailer_for_promotion_rolling_sum_8,0.06722038920135291
center_type_TYPE_A,0.06313069127864353
homepage_featured_rolling_sum_8,0.0546947704530628
category_Soup,0.027936474379399463
category_Fish,0.010555451843470495
category_Pasta,0.005999721405848908
category_Biryani,0.0
