feature,mean_abs_shap
num_orders_lag_1,100.86203751733257
rolling_mean_10,35.390545475582414
rolling_mean_3,25.288023935041533
rolling_mean_5,25.01500728039113
price_diff_x_emailer,21.529384494150165
checkout_price,14.067171313059541
lag1_x_home,12.27847803543841
price_diff,11.51490493950666
homepage_featured_rolling_sum_3,10.385319667675068
emailer_for_promotion,10.219901214855238
price_diff_x_home,9.262140832813051
lag1_x_emailer,8.938254101687061
num_orders_lag_10,7.929712603741863
num_orders_lag_2,6.97626790626669
discount_pct,6.327443779955106
category_Sandwich,5.9304908683317565
num_orders_lag_3,5.143575171795111
category_Rice Bowl,4.6858773045687085
weekofyear,4.244514935409384
discount,3.5278457135991195
num_orders_lag_5,3.4295635175015047
rolling_std_10,3.1125183986288927
homepage_featured,2.577672676183096
base_price,1.6676773316216866
category_Salad,1.6396536365433787
center_id,1.6035725989982101
rolling_std_5,1.3929492193864517
cuisine_Italian,1.168778395071653
meal_id,1.0319878036073076
cuisine_Indian,0.7919957619568163
center_type_TYPE_B,0.6605754939781496
rolling_std_3,0.5277401199769667
cuisine_Continental,0.3993926624408165
cuisine_Thai,0.3360004501425853
center_type_TYPE_A,0.2359259411083206
category_Beverages,0.22335464115231368
center_type_TYPE_C,0.16979565581431066
category_Other Snacks,0.1192403268133614
category_Seafood,0.09206524808520211
category_Pasta,0.029586415544758375
category_Pizza,0.022868803642720825
category_Extras,0.015336992503809176
category_Biryani,0.0
category_Fish,0.0
category_Desert,0.0
category_Soup,0.0
category_Starters,0.0
