num_orders_lag_1,rolling_mean_10,emailer_for_promotion,homepage_featured,price_diff,discount_pct,price_diff_x_emailer,lag1_x_emailer,price_diff_x_home,lag1_x_home,category_Beverages,category_Biryani,category_Desert,category_Extras,category_Fish,category_Other Snacks,category_Pasta,category_Rice Bowl,category_Salad,category_Seafood,category_Soup,category_Starters,cuisine_Indian,cuisine_Italian,cuisine_Thai,center_type_TYPE_A,center_type_TYPE_B,center_type_TYPE_C
-99.08077050961337,-49.65140131376184,-3.1371633016306792,-1.6892184006771545,10.572410785577361,-5.164516158835516,-5.518859756893334,-3.922873718791598,-2.617008896505868,-5.332514033730326,11.155889536125528,0.08716393166412051,0.02033574799663759,-0.2932682647203782,-0.021742039879045383,-0.024233810596762054,0.8430198712513948,-2.155412030674613,-0.1772141171448732,1.202937404594683,0.0025234591650883714,-0.08280696208655307,2.046637193052701,-5.610450645752806,-3.3380698861545524,0.21276680544567975,-0.7521650797945084,0.7175733630310326
278.3723645816633,29.081205221615136,-5.192435790871988,-1.2783379780965045,14.760980692841706,-8.680478549694094,-16.329426321243016,-8.286349524762983,-3.451516732752947,-27.604415432738794,-7.089011776171984,0.1323110172600434,0.07926237156529664,-0.9465210869737796,0.07539665702695073,0.06847510246118084,3.1140042364803313,-3.9759157677563217,6.8163173102882775,1.1290655723483438,0.004166974756700215,-0.06991685685308249,1.5023633532214935,14.688858356965316,-2.6599839639218947,0.16179564957942733,-1.5909583843242536,-0.1057310392622075
28.407153002758132,28.510449103307852,-2.851469869148367,-2.091442153119548,6.918758161792407,-8.24113332366703,-10.682627541949193,-4.5857077370018136,-2.4612432319910096,-7.809738949327908,10.99093277457368,0.08478087790258675,0.03327867028933018,-0.35544291838710906,-0.004877740157049071,0.09782551942966965,2.4030416355789206,-3.850361338202039,-0.35620857811330814,0.6692510596330835,0.007323787530610122,-0.09832495250693621,2.7526617162099485,-8.493272710502007,-4.65765113332588,0.22108564942598352,-1.2519486399028719,0.6544551042509571
62.94872440617808,-7.898631969734972,-2.861692980951048,19.298272939707118,9.625612395020097,17.444727861379146,-12.146715157996828,-5.8532590741657256,-4.753507589339946,26.658665878530552,-7.405861850362093,0.0881797872313212,0.03344108658544211,-0.14211597779722854,0.01374691233275447,-0.18224646414135237,3.729832165232569,-2.6187123655782814,0.1705717458187357,0.8840390600938324,0.009660595237775899,0.5378141595933996,2.822754489133505,-12.75374302750322,6.7405277249611215,0.3130752245751869,-1.5371374586838138,0.7651491442030943
482.7604498577056,106.18093927781295,-6.500388992042561,8.919699695013085,28.726024280138063,67.14037297982723,-28.01957751560035,-6.34450585311332,-7.616696886056622,49.017522266390905,-9.803927391090598,0.10607949255299512,0.027146810057216003,-0.08782061343955762,0.06551662094191882,-0.7896842524684784,3.2176616200335237,-5.000214526072488,0.16893243887920828,0.812112721999584,0.006605380067189549,-0.03906326504404018,3.1037836938264562,-34.373638282348864,-7.483326037405721,-0.2913554854521803,8.461269920832748,1.7923708622457157
-97.54977172341627,-36.89713504092324,-3.261559509392132,-1.1992442057568355,2.8983188479544917,-6.2649236124417,-5.845742237084584,-4.262673399303006,-2.6876706979428833,-5.331638743494122,-5.54486493345446,0.0862144483500548,0.020998611715220803,-0.4290764542509902,-0.03626693846729365,0.03361851993999992,0.7698742851543955,-2.390501751949179,-0.4573973179382718,1.281273268946902,0.005388451985080957,1.2380169421296585,1.3320957022345545,-4.204867312782269,6.023512592946593,0.2265672283199112,-1.4641337760082311,1.2731449745439662
19.392774293170866,18.395636698376773,-3.1515677605030095,16.32755248781567,16.93682870735204,6.6959056225898985,-9.735813725683464,-4.483651917966657,88.79920678915978,16.808188838935415,-6.619132243179083,0.05443546386386315,0.022137033981649675,-0.325518262053213,0.029530974071172698,4.874193971588394,4.352741924292609,-9.33307303603939,1.09281274020019,0.9788616119344181,0.009660595237775899,-0.05401295687506758,2.6112751254353217,-30.682132032329847,6.655070842916294,0.7837125454444028,-0.9561574874574003,0.9376812773096183
-85.64555633902884,-41.5865298535308,-3.1077647219117632,-1.7074243001222813,0.06178304344950692,14.944369437722203,-5.319429846509511,-3.920841260274099,-2.61893197358419,-4.8771144030761295,-4.420145357407063,0.10202371369010131,0.02084743343704357,-0.34130227499041166,-0.05236303308303774,-0.10364866694039479,1.0334702553015922,-2.0027237214203653,-0.7659536121775431,1.1554556851020739,0.0019674901703801047,-0.1255265153145084,1.2478601479545703,-5.76047513766413,-2.0258906298469705,-0.48672413906770245,-1.2327131120921724,-2.870881303506486
-116.61058764366585,-58.896087255124634,-2.97505760299403,-1.3148486198932803,2.059371218821304,8.859441513933492,-5.357633043151045,-4.320264171211312,-2.5252536521181486,-4.895297775221506,-4.236004735459335,0.06446380492094621,-2.273741816652383,-0.3230076054182792,-0.023052236800931106,-0.008093634268970662,1.08956332650011,-2.158789730245087,-0.6883679349030783,0.49431176088626516,0.007700225675079652,-0.1255265153145084,-3.7879181929817984,-6.123621018183688,-1.8196236204515643,-0.48555877592715635,-1.4441747998372378,-2.984992045881135
-83.94252874785384,-68.80026111489909,-3.073242203265076,-1.1994151105258504,-35.36733517439323,-5.822402065116538,-5.861957242871275,-4.371240282040383,-2.3331925051253006,-5.253838621103529,-4.918532638553936,0.05992683362691121,0.01905877586957805,-0.8632687090217207,-0.030781381293111223,0.025919765160205912,-10.023168877488672,-3.1183660650452625,-0.4835586689616426,0.506813291335509,0.002187388408712273,-0.12956952789901707,0.8986004353020564,9.223442321352717,-1.8350743489455505,0.21958135472249632,-1.2729956614902405,0.4994936132622391
