city_code,region_code,op_area,num_orders_lag_1,num_orders_lag_2,num_orders_lag_3,num_orders_lag_5,num_orders_lag_10,num_orders_rolling_mean_3,num_orders_rolling_mean_5,num_orders_rolling_mean_14,num_orders_rolling_std_14,num_orders_rolling_mean_21,orders_momentum,orders_trend_percent,discount,discount_pct,price_diff,price_ratio,weekofyear,weekofyear_sin,weekofyear_cos,month,month_sin,month_cos,center_orders_mean,center_orders_median,center_orders_std,meal_orders_mean,meal_orders_median,meal_orders_std,category_orders_mean,center_meal_orders_median_prod,center_meal_orders_std_prod,center_meal_ratio,mean_orders_by_weekofyear,mean_orders_by_month,category_weekofyear_mean,emailer_for_promotion_ewm_alpha_0.3,emailer_for_promotion_ewm_alpha_0.7,homepage_featured_ewm_alpha_0.3,homepage_featured_ewm_alpha_0.7,emailer_homepage_combined,lag1_x_rolling_mean_3,lag1_x_rolling_mean_2,rolling_mean_2_x_rolling_mean_3,price_diff_x_emailer,price_diff_x_home,rolling_mean_5_x_emailer,category_Beverages,category_Biryani,category_Desert,category_Extras,category_Fish,category_Other Snacks,category_Pasta,category_Pizza,category_Rice Bowl,category_Salad,category_Sandwich,category_Seafood,category_Soup,category_Starters,cuisine_Continental,cuisine_Indian,cuisine_Italian,cuisine_Thai,center_type_TYPE_A,center_type_TYPE_B,center_type_TYPE_C
-0.25211555248953627,0.5181384136326178,5.599269741411319,0.056879329227019645,1.4754233332892395,2.589298748847117,17.393033886500188,21.299297599881243,0.04310767598680133,-11.662347550187357,-3.1696076741551593,0.8347405425903522,3.3355731487938582,-1.6783148539163957,0.06907865020648918,-3.1687526879725776,-5.868049465402442,1.9822154417012772,-4.397289276680832,53.53207869490862,0.5930642530101795,17.32420152354899,8.266345587787177,0.1389584284202549,1.226394958189485,27.774342107328707,1.0288125079720285,14.940333871552657,0.6383910558455005,20.450625326843813,11.211301406741825,6.324709724242147,285.1476406235116,-12.019320110344227,6.497212236616667,15.402850357448294,-0.4865577728541206,39.708699229085084,5.180861481421773,0.28485055134901305,0.9674190576395413,0.08712647093854707,-16.913056405540907,32.66261097703573,23.42970873236558,12.483016922211743,-2.970577389996826,-3.1381665972005646,-2.9436144897511043,4.211881202266078,0.0,-0.122857906293841,-0.09374281890929953,-0.0015395666262250636,-0.03374655955959291,-0.0003046878748435523,0.022842792074326518,0.04715027497152097,-0.041390287104883676,0.423499442370779,-0.013204049572228344,0.014460126077210422,-0.13975507159963912,-0.4031869869587345,0.41773844142956257,0.7050022863351104,-0.31517469364107387,-0.1721635703983337,-0.9850994641950213,-0.5467874910087432
-0.12013347964094216,-0.5636927777439724,0.4378137940720217,104.32264999478463,3.1262278961073893,-1.8526885434514522,1.80533419056543,25.843445729893332,14.770275345677412,38.68633126027578,22.149426615251844,0.7364456169073313,12.401337800162421,-0.5017788563787339,-2.28711476358392,-1.6763116947793455,-8.230963206925685,8.670967014872922,-7.716181631249276,3.2707455223485886,-0.7241045395733728,-1.513183135344825,3.4457650000648106,-0.0809867706895436,1.2124885690965117,10.413440794838527,1.2469172513032205,8.319481068011283,0.5644884546064463,7.376145403888742,8.78524383892455,4.247076003121655,134.15121620219068,-12.341516747419242,2.3867256909499033,-1.19712327975489,0.5019036904120022,11.704978701482272,19.894984387268458,4.3614045757571125,4.29926883553067,7.0564695982263554,-24.18083021861654,226.5153384232788,7.5265205388850775,7.222257523897056,-8.073965277747316,-5.801788223417739,-12.78736204358902,7.491365431416118,0.0,-0.10773949496313236,0.04874181782412721,0.010488192360532894,-0.023600416638053224,-0.0003046878748435523,0.012092256072354361,0.10445859037096966,0.04124604195201349,0.5500207961884139,-0.01509550738667239,0.01286534336125524,-0.1726494193194236,0.17931606635604,0.18254596024874717,-0.32021649005182296,0.0002215860846393825,-0.4866193556603126,-0.4729701830690275,-1.0535844138904225
-0.1918512292805118,-0.07768024854903652,0.6445613984894273,75.07126777588763,5.751646272920421,-0.6993078683989619,4.80351947154394,27.77357703333426,17.888736931186294,43.40692232777752,26.77865646730511,1.2152266285735474,20.089221043547287,-1.2351048054110498,-0.3597854496148472,-3.587390244770781,-6.26252774772892,7.857405733070152,-5.057083079880125,5.61255657238577,-0.02492730205972192,0.8201359328450654,3.1651082070154573,-0.17774087658582075,0.7452561458536342,8.607769695144256,0.6330045154195341,8.912187594199056,1.114008993369349,6.274303236531161,11.734045931279434,3.0527591560814997,113.8249578025741,-11.279039975117337,2.4443677487290745,0.8063785878521373,-1.9450034636119788,7.466831274834619,22.48335771877331,4.270090337312404,5.216030240258062,10.519618482023331,-21.496865863186198,196.55306895316733,54.917413238786374,-4.415024143789959,-7.280720392091956,-5.5564701473479055,-14.500647985770502,6.136659924245249,0.0,-0.14368553037157417,0.03429513084883711,0.0036839192456924737,-0.031215524230504155,-0.0003046878748435523,-0.020817557982485763,0.02281772865296568,0.042782869475085056,0.531959202985857,-0.020779878413203216,0.01178980931927666,-0.17317989644553983,0.5068684928560336,0.25557645840030424,0.14187990238578302,-0.14520292631098716,-0.20567819121465986,-0.16356873321955578,0.041294007673800946
-0.1593896386312799,-0.13585416648518134,0.5812304771955665,95.16786166352266,4.049507511727873,3.3984350862366557,7.148756298616716,30.49271613306637,16.88017381728971,45.100772638611744,25.50802107402696,1.8706019712492834,21.68147346365192,-1.7882998762395839,-0.4957667582251583,-4.073747646917266,-6.850145561140019,11.31388208250136,-6.671688879866436,5.7663127420968445,-0.4480481340538186,0.5950780926911007,-0.7493764348753643,-0.06087651579871922,-0.026026392705267302,8.914511296099382,0.5274220379998866,8.461153087540511,2.03875961100521,5.894669130082533,12.04247216604089,4.871308628193121,107.7798523040811,-8.244422170239757,2.564489709431954,7.493957077020374,-0.31023190948914453,6.313712293115344,21.97715186645176,3.480581641908239,5.645314478382314,10.850963953401118,-21.49633934174155,213.78306227915584,55.3852862323373,-4.2103003978365106,-7.316279404733708,-5.3431427346754585,-14.408761212507143,4.793683992319844,0.0,-0.13220886749869262,0.033630897961223864,0.003732398330443747,-0.04274501364540502,-0.00033296397816339287,-0.21679655169765127,0.016436417807471248,0.061449035167099805,0.5954245225030055,-0.020202254457778457,0.010963545591448498,-0.20003696049136738,0.0735853822121329,0.26807432266667036,-0.48026697799257784,0.1951092127585885,-0.1820743683972408,-0.3084930825967372,-0.4559255490991951
-0.13489124811283132,0.12347330724745346,1.4218891987040203,149.79583662466854,4.518917807738279,2.211987287485659,-14.140720133085374,12.235322894914798,18.671913741690243,53.267046998327,19.13505803118736,1.8654735741045174,31.26095641638874,-1.3716206637608632,1.4311159080733817,-4.282836293071714,-6.333289059678891,17.47781270136709,-12.881785538698349,-0.28996885465272715,2.0270082850531495,0.2749714888227789,-0.8399718411733109,0.7635124037710892,-0.42929285575219733,6.22238975074627,-0.3603122747320519,4.947785851669141,0.8273012025919493,6.777993030390754,9.202044421154875,5.1965305969431475,85.65553671401014,-8.925241365779865,2.895809754531623,1.3352927281581046,-1.8485736640520323,10.50593821338246,22.53442597235103,5.641263950008375,4.92001702726152,11.24346641224203,-26.574843943772628,263.9064896956891,67.03732231075996,-6.07785070223135,-7.032395126388266,-4.367649588173727,-13.651681226190316,5.799402468044517,0.0,-0.11044399212615548,0.08418047302482885,0.003732398330443747,-0.027489863162622873,-0.0003046878748435523,-0.2476893662459671,0.08096476267870689,0.21085875461134637,0.29260607462756894,-0.023905926251353612,0.011481885445479368,-0.18841658637387004,-0.055233738529006184,0.2777497301526235,-0.5698088591970042,-0.21159495868829653,-0.15338245390881913,-0.36608982726311473,-5.632513086011422
-0.09984510024669183,-0.5043920276019561,1.0573968224301804,100.63611315684892,8.311821664842356,5.286389376095972,19.357559027257572,26.833727097045774,25.20733711511209,57.53779099933214,41.92127355747484,1.4005652454253905,28.616553511614814,-0.5353745053277092,1.656632484705091,13.911026171352246,16.209507155568524,20.905593869338457,12.066631224921117,-1.1875014852675756,-1.8184287701948514,-6.440125080573751,-0.9468128221441414,-0.20992058509272107,-0.28317143635722114,7.503121407806981,1.6224488456683983,8.799489315037242,1.2125371677572574,6.265826715116465,11.907445387444579,3.5350325819371107,98.34660037188415,-5.163757793293849,2.244977149094659,-3.108979995431743,-2.701300904336164,-15.27292113355038,24.129377326421636,2.0303588592479835,10.296370987586487,10.764132350543607,-19.248382378811417,254.08872196570928,69.15582200781724,-3.1389476828762555,-7.913218251418089,-5.315985293260346,-12.942768693841103,6.51369436966788,0.0,-0.12280080566502183,1.3747256005614097,0.004039775189100816,-0.18566542159092447,-0.0003046878748435523,-0.09915918081967602,0.22589561764848756,0.021462915274159763,0.3700569117624821,-0.0404697709371196,0.009971812031475758,-0.08141647716520474,-0.17713592584792837,0.3343891244693681,3.8758741334061058,3.140756826284657,-0.1959280256018779,-0.197991636626235,0.38128170149569457
-0.14095641556949678,-0.48008539984091053,0.546696166913263,119.37681070476394,4.0630424027638865,-0.9487831987867533,19.334288791276858,32.33285366106444,26.239499484574043,60.644647636679935,34.5160986251233,1.9676496456251158,29.169628521196596,0.10853880671906908,0.6342178004887261,11.4361367206306,17.115129665952153,18.63654126581363,10.268538609554597,-0.035810818791144707,-0.5573282750710656,-8.277500646539192,-0.7687753528181571,-0.09022561926150553,-0.05215832488317879,9.409367000265282,1.186117870080778,9.067085774507564,-0.2707866552474058,6.91333240923437,13.648219345961376,2.3923043383183766,102.50946873207525,-4.751780687455327,2.980481066666241,0.6892829801506805,-1.7977611368079838,-14.96061938309069,20.136130331952664,5.699687559173133,10.722388143363526,10.477506041101863,-21.12548730064256,286.9454442392835,66.70426431899277,-3.6353328944163446,-7.296682341085192,-4.999039237889712,-12.153788078113898,6.250335909975461,0.0,-0.11638043753428938,1.1266194412612354,0.0039991432301419,-0.21685535660085753,-0.0003046878748435523,-0.0976881351044978,0.22256607997517527,0.19653112646955595,0.36463922461299075,-0.04229056384842855,0.008724929091645841,-0.07840439598661382,-0.10197700547293266,0.2903575031652692,3.278722898466869,3.336793485482745,-0.16689897398316061,-0.20984273214723212,0.5106841612652464
-0.2243729498013756,-0.5219045095058547,0.9960043086435387,162.44467491786153,3.287903415522356,9.293516602158446,18.632696390055006,30.153353586762982,29.429267835771427,61.85861571970378,37.81101751556852,-3.0853150356924446,46.49966870343062,-0.11415707383545397,3.476538294431148,10.864380591460634,12.904946102261611,24.84777157299756,6.4887662836921365,-1.8978794932707133,-3.378703727209619,-4.0990329784772515,-0.8024625593902411,0.533219810114166,-0.4007712573298717,10.016010541370534,3.5377541455390973,10.084135124646634,-5.943559503510487,6.702580556369503,9.595703727373975,3.8157640512173705,100.1731180636749,-6.433824591501417,2.7507789273273775,-11.169874645154199,-2.540943174816353,-28.608447225812714,33.571233082977656,2.252363227135629,8.678284524832065,9.100069436287301,-27.278599153531168,390.66286963443997,85.76928196747882,-3.653450286485034,-7.369124723135587,-4.714924984990699,-9.062961260655978,12.440064506399455,0.0,-0.02833174039342272,1.0326588258204947,0.0039991432301419,-0.2120171667691234,-0.0003046878748435523,-0.09350612947494952,-0.4914417830424851,0.22815888641927756,0.24553220448607058,-0.03984964580563097,0.0041607122338612025,-0.15218247053786382,-0.012600075528981848,0.3524007739707807,5.899708296868305,2.0442426141292094,-0.21605168698881771,0.07193038398724567,-0.005820900366125123
-0.9178342630666942,-0.71438407628075,1.1859530666689773,114.33998024990908,5.121597197028335,0.6834655394269431,30.03329414102098,33.16601428197984,28.99431917366172,72.46434838178418,55.898776508581086,2.9276957155951604,53.0438852371971,-0.45862796580950493,1.1744301329241467,8.176488901632165,15.640958285345052,20.291050978229396,4.116532806995565,6.586421705147401,2.849516373752221,3.3780999028142977,-0.06556968150084043,1.847983763672456,-0.0023282007374331,11.60262050497782,1.1407907818970089,11.53740446685409,-0.76760774729409,6.774119451653402,7.974131046496715,4.92900410584478,100.92304084297065,-5.311750725276924,2.786286593468021,18.03685624071985,-1.721591498882391,9.617368595677641,28.812500524548422,15.229696886511055,10.863843733853376,8.237019897871331,-22.95482990225747,332.3520649955288,106.4968501944343,-1.7755857701975477,-6.994285881110615,-4.64138488536703,-9.354875095486594,14.828927587344708,0.0,-0.2378039682536204,0.8278199595755504,0.003950664145390626,-0.09339302712412251,-0.0003046878748435523,-0.07895585820393906,0.2707234051612204,0.15627057193360394,0.4857492770384599,-0.03016884761434706,0.003312941870809029,-0.264381061718054,0.04521409894036044,0.5351895245438063,2.9190302721437935,-0.16848072396526523,-0.10002653331063771,-0.34206107364561117,-1.4680834437016437
-0.7566315996436884,-0.47374216356692606,1.927798569229953,147.24578376650675,-0.8394839518794154,6.283373491499291,16.57188473126369,62.3000102862295,32.481635807032674,76.25398796471286,47.15948600309302,-0.8011465069830724,48.793605435026805,-0.7567443980850406,3.141507135948139,9.579059452358614,15.653126767295666,21.67653680244827,3.625640837575855,4.992653280865052,4.392915996098419,0.3335689799375356,0.27813092612602797,0.709493032090038,-0.4832994703760628,10.16328685246187,2.19724082306111,11.011018383284787,-1.3839013250134737,5.700065573071155,6.247660006733618,3.4129147711443113,100.30952770167156,-7.722317016453227,3.3956202357080656,-19.753981036424136,-3.631041544224739,-27.949663116324942,60.260142050723346,26.750714632591905,9.78393864640628,9.595624513464731,-26.594741580658205,356.79815510667265,86.77707038982707,-3.5412769678794622,-6.754678177482478,-4.551988075229197,-10.396669114934763,16.245009433014424,0.0,-0.0722736000995202,0.9192153423877584,0.003971028198204177,-0.1641720965615539,-0.0003046878748435523,-0.28266012189200895,0.09476601915206877,0.03316562242588171,0.30850041497189984,-0.05056780901208283,0.003312941870809029,-0.2546404384109696,0.011775896387396853,0.26795458364221575,1.128844686797802,-1.035123473852472,-0.2577930355918343,1.7879964489913853,0.16425227888359567
