feature,mean_abs_shap
num_orders_lag_1,127.30783749289172
rolling_mean_10,69.98651904481609
price_diff_x_emailer,22.670954065420904
price_diff,15.949979179782725
discount_pct,13.243711540222648
cuisine_Italian,12.290674677806168
lag1_x_home,10.79435866232915
emailer_for_promotion,10.268890063893737
lag1_x_emailer,9.896872477537388
category_Beverages,8.880642658623895
price_diff_x_home,7.381771899224036
category_Rice Bowl,6.961614366247167
cuisine_Thai,4.2540130742654805
homepage_featured,3.126582290343136
category_Pasta,2.8954937492500483
center_type_TYPE_B,2.7986835213210544
cuisine_Indian,2.582034823690024
center_type_TYPE_C,1.6703122612767436
category_Seafood,1.5488308882707273
category_Salad,1.0102391675778315
category_Extras,0.9199063952784737
center_type_TYPE_A,0.6265392578254134
category_Biryani,0.4321553785284798
category_Other Snacks,0.37682161386306995
category_Desert,0.20659413379778102
category_Starters,0.1744591306968448
category_Fish,0.06653886207318123
category_Soup,0.016577782782353813
