feature,mean_abs_shap
lag1_x_rolling_mean_3,48.06628081304069
lag1_x_rolling_mean_2,27.653109363974156
num_orders_rolling_mean_14,22.82887227490576
num_orders_lag_1,21.613423050306356
center_meal_orders_mean_prod,19.875703607672733
num_orders_rolling_mean_21,19.48783614621743
center_meal_orders_median_prod,16.447664133076003
num_orders_rolling_mean_5,13.067508250428663
rolling_mean_2_x_rolling_mean_3,11.779285526441999
num_orders_rolling_mean_10,10.24124010713923
checkout_price,8.901008641303703
mean_orders_by_weekofyear,7.905473096152937
rolling_mean_5_x_emailer,6.990568632082241
price_diff,6.5438003396945055
rolling_mean_2_x_home,5.940241710760206
price_diff_x_emailer,5.6204750566919595
num_orders_lag_5,5.042286819403946
rolling_mean_3_x_emailer,4.773383514642649
meal_mean_x_discount,4.710524994626981
homepage_featured_poly2_discount,4.346576772475575
rolling_mean_2_x_price_diff,4.266610867689721
lag1_x_home,4.197721514164954
num_orders_lag_10,4.090042614540964
base_price,3.785696279712571
rolling_mean_2_x_discount_pct,3.669479062999186
center_mean_x_discount,3.566339678367585
category_Beverages,3.251639190830276
emailer_for_promotion,2.9854498484371392
meal_orders_std,2.9314145107641956
homepage_featured,2.7366997370601474
num_orders_lag_3,2.6082908310192026
num_orders_lag_2,2.5977824897106077
discount_pct,2.528933269698403
price_diff_x_home,2.5229759630759268
meal_orders_median,2.5018982571457813
center_orders_mean_poly2_meal_orders_mean,2.409534526627884
emailer_for_promotion_rolling_mean_7,2.3662400036958253
num_orders_rolling_std_21,2.322600193493697
lag1_x_weekofyear_sin,2.2654044684088297
num_orders_rolling_mean_3,2.24238943711015
lag1_x_month_sin,2.2136412528712968
emailer_for_promotion_rolling_mean_21,2.060201009550433
center_orders_mean,2.0079259102635163
num_orders_rolling_std_14,1.9888348890288376
price_ratio,1.9450826248746536
mean_orders_by_month,1.9316526918825072
weekofyear,1.905238802365122
weekofyear_cos,1.8463586184767868
lag1_x_lag2,1.7652543378287155
rolling_mean_2_x_emailer,1.7089114474460056
weekofyear_sin,1.6689928886342373
lag1_x_emailer,1.6282776053725097
discount,1.553683686283137
seasonal_week_x_price,1.5363557932572176
emailer_for_promotion_rolling_mean_20,1.5222945687169769
meal_orders_mean,1.522043636409123
homepage_featured_rolling_mean_5,1.487554483270343
center_meal_orders_mean_div,1.4737929158599963
base_price_poly2_discount_pct,1.4645988336774753
emailer_for_promotion_rolling_mean_13,1.4217606188382488
emailer_for_promotion_rolling_mean_14,1.373761773608592
num_orders_rolling_std_3,1.3618578374381705
homepage_featured_rolling_mean_21,1.3402107694496592
rolling_mean_2_x_weekofyear,1.3152658850925516
num_orders_rolling_std_10,1.2681680287768005
center_orders_std,1.246454807062225
cuisine_Continental,1.2314867677834151
num_orders_rolling_std_2,1.2148440570265
num_orders_rolling_mean_2,1.174090044665319
cuisine_Italian,1.1487954670036034
weekofyear_centered_sq,1.0824337885806563
category_Extras,1.0357845907729395
month_sin,1.0322366948817858
homepage_featured_rolling_mean_7,1.0290747019830082
emailer_for_promotion_rolling_sum_4,1.0168090522192008
homepage_featured_rolling_mean_20,1.0117410480123652
num_orders_rolling_std_5,0.9801136934411712
emailer_for_promotion_rolling_mean_8,0.9629107868774721
center_orders_median,0.8749282131960677
cuisine_Thai,0.8646190677130828
homepage_featured_rolling_mean_3,0.7945394531656029
homepage_featured_rolling_mean_8,0.7732111676221644
center_type_TYPE_B,0.7187576680191554
homepage_featured_rolling_mean_13,0.7119615616901289
month_centered_sq,0.6992994153081444
emailer_for_promotion_rolling_sum_12,0.687128735227279
emailer_for_promotion_rolling_mean_2,0.671571351921107
emailer_for_promotion_rolling_mean_5,0.6676634268235994
category_Pizza,0.6361332832689808
homepage_featured_rolling_sum_12,0.6355473852842823
emailer_for_promotion_rolling_sum_8,0.6172021782374553
center_type_TYPE_C,0.5805984699063615
month_cos,0.5735649068879691
cuisine_Indian,0.5098746131977091
homepage_featured_rolling_sum_3,0.5085302750404093
category_Rice Bowl,0.48194618850738685
homepage_featured_rolling_mean_2,0.39090589561322636
homepage_featured_rolling_mean_14,0.3870497829262136
homepage_featured_rolling_sum_4,0.3550834464636897
emailer_for_promotion_rolling_mean_3,0.3540483277842176
emailer_for_promotion_rolling_sum_3,0.35024428587460066
homepage_featured_rolling_sum_8,0.3194196983871363
category_Starters,0.3089097693960046
center_type_TYPE_A,0.2549585022609966
category_Other Snacks,0.20013023596600607
category_Salad,0.19475127337482415
category_Sandwich,0.1351444690118064
category_Seafood,0.12828939784733084
category_Desert,0.11399597820290787
category_Pasta,0.03589448152151347
category_Fish,0.021674464027628546
category_Soup,0.018265058217342884
category_Biryani,0.00016166738177016596
