feature,mean_abs_shap
lag1_x_rolling_mean_3,54.36878490998212
lag1_x_rolling_mean_2,26.750980032094454
rolling_mean_2_x_rolling_mean_3,13.733368492327466
num_orders_rolling_mean_14,10.208465029656987
num_orders_lag_1,9.936305524460217
num_orders_rolling_mean_21,9.714564589447694
num_orders_lag_1_sq,9.435519107553263
price_diff_x_emailer,9.19076707010783
center_meal_orders_median_prod,8.413661780821151
lag1_x_lag3,7.186132924965967
rolling_mean_2_sq,7.112827225308449
meal_orders_mean_poly2_center_orders_mean,6.806962322683562
num_orders_rolling_mean_2,6.28480135693863
num_orders_rolling_mean_5,6.11565298356133
mean_orders_by_weekofyear,5.873839897409182
price_diff,5.818446954332505
lag1_x_home,5.199666285199581
center_meal_orders_mean_prod_sq,5.153412745203269
num_orders_rolling_mean_14_sq,5.095962997957158
center_meal_orders_mean_prod_cubic,4.969977387971615
rolling_mean_5_x_emailer,4.961057096443475
checkout_price,4.828687422358751
rolling_mean_2_x_home,4.82709458255366
center_mean_x_meal_mean_x_discount,4.756778466093814
num_orders_rolling_mean_5_sq,4.222852953451335
num_orders_rolling_mean_10,4.178982901910513
num_orders_rolling_mean_14_sqrt,4.16242103488772
num_orders_rolling_mean_10_sq,4.127926410609998
homepage_featured_poly2_discount,4.102762261606564
price_diff_x_home,4.006933344868209
num_orders_lag_1_cubic,3.973406072730189
num_orders_rolling_mean_21_sq,3.8165505400328783
rolling_mean_2_x_price_diff,3.7477887945093937
rolling_mean_3_x_emailer,3.6002947334343967
center_meal_orders_std_prod,3.284379309385812
checkout_price_sq,3.181979092675129
num_orders_rolling_mean_5_sqrt,3.05693760632921
homepage_featured,2.8896588529750025
mean_by_month_x_checkout,2.8118026497919524
num_orders_lag_5,2.547713378803802
lag1_x_emailer,2.5325911532810106
num_orders_rolling_mean_21_sqrt,2.499988508948142
rolling_mean_2_x_rolling_mean_3_x_emailer,2.420879431882786
num_orders_rolling_mean_10_sqrt,2.389033079975672
meal_mean_x_discount,2.381134517770063
meal_orders_median,2.344117108612482
rolling_mean_2_x_discount_pct,2.3177153131876165
rolling_mean_2_x_emailer,2.128135103647195
emailer_for_promotion_ewm_alpha_0.7,2.033417972331053
weekofyear,2.0137577468495187
num_orders_lag_10,1.9911068710547555
center_meal_orders_mean_prod,1.9490851296405753
discount_pct,1.8887606633020044
emailer_for_promotion,1.8593147038421338
emailer_for_promotion_ewm_alpha_0.3,1.8537098849869023
homepage_featured_ewm_alpha_0.3,1.8290920296535333
weekofyear_cos,1.7124882765057639
center_mean_x_discount,1.6165475647091858
mean_orders_by_month,1.6023157666636785
meal_orders_std,1.5508060058419628
category_Beverages,1.4929545644019364
price_diff_sq,1.485676160481469
discount_pct_sq,1.4720063343513308
num_orders_lag_10_sq,1.4558202688303974
emailer_for_promotion_rolling_mean_14,1.450811604859715
num_orders_lag_5_sq,1.4140816448661877
price_ratio,1.4015346910142723
base_price,1.3866984841042238
num_orders_rolling_std_21,1.3339180585048713
lag1_x_weekofyear_sin,1.2791017963938924
homepage_featured_ewm_alpha_0.7,1.278645422723094
lag1_x_month_sin,1.2744690723582992
weekofyear_sin,1.2191322210587894
meal_orders_mean_sq,1.2155008192320418
emailer_homepage_combined,1.1937985241233549
center_orders_mean_poly2_meal_orders_mean,1.1391550923632079
num_orders_rolling_std_14,1.0981045558004259
seasonal_week_x_price,1.0663884740777474
emailer_for_promotion_rolling_mean_19,1.0132383144767665
base_price_poly2_discount_pct,1.0099012367664826
emailer_for_promotion_rolling_mean_7,1.0077215083201323
num_orders_rolling_mean_3_sq,0.9818010195183963
base_price_sq,0.9155217044182189
weekofyear_centered_sq,0.8792599827274402
center_meal_weighted,0.8719617698519636
homepage_featured_rolling_mean_21,0.8649027233017349
num_orders_lag_3,0.86351322014787
num_orders_rolling_std_2,0.8564237002275142
rolling_mean_2_sqrt,0.8412660850392225
cuisine_Italian,0.8073202237129751
emailer_for_promotion_rolling_mean_8,0.7981573115752225
num_orders_lag_2_sq,0.7748427480284494
rolling_mean_2_x_weekofyear,0.7712193497516566
num_orders_lag_2,0.7327989053245066
month_sin,0.7261904792572003
discount,0.6982637236840713
emailer_for_promotion_rolling_mean_20,0.6832538752823558
num_orders_rolling_std_10,0.6760303558737586
mean_by_month_x_discount,0.6673238517366347
emailer_for_promotion_rolling_mean_21,0.665748356972504
center_orders_std,0.6643266257403007
emailer_for_promotion_rolling_sum_16,0.6349887605239977
emailer_for_promotion_rolling_mean_13,0.6345604124806327
