num_orders_lag_1,rolling_mean_10,emailer_for_promotion,homepage_featured,price_diff
-268.40222928583086,-148.88293452553776,157.21940374018658,-28.594266023382204,272.91037481776743
-90.12018142013883,-45.21822554215464,-12.043551331520604,-7.464460662267553,-4.239302592596315
-2.7639393485955948,242.96334664361407,-39.8884103553772,-17.392090974982775,-29.302210126525225
-91.06749284404307,32.09425626556976,-14.94884729713903,-8.436956090976095,-6.22482337303472
126.1831953513706,206.30743426931028,-31.57922360941405,-14.159138544136603,-11.043747274177683
-14.348908747000813,37.520629617536,-15.92006744535398,-10.645822555743157,6.119424753362027
-109.93303178148135,-99.07672119148322,-10.85604070586728,-6.4828333456129,-2.7556406750025073
-94.62083563023934,-71.78536628002357,-11.679957072241745,-6.450280490567279,-3.773751117835489
-16.172310977893716,13.699801971494642,-14.716979664133788,-8.946693532375885,-21.461103590304024
-112.23154923911669,-80.73121905742633,-11.062397410231819,-6.403165882840576,-3.6669718395076574
163.57917753053067,105.56425821072828,277.7400794253057,-71.77685459185848,335.31847268192826
-98.2510738824786,-108.59180426407814,-11.761952460211067,34.381492118765216,-8.971261994287868
-61.323627781425266,-32.41464613561517,-12.239531582580778,-7.791857495991688,-17.243964537940915
-114.95612549532548,-100.01619613159633,-10.812828373815766,-6.489297831607354,-2.8781433619083896
9.557748296822034,165.81053583603003,-24.48302659802296,-14.073850616215923,-4.6183901645040715
-27.611439948043312,72.6552503168195,-17.929853554752704,-9.498139307987397,-5.868100350458629
43.33988337428014,146.15475212053644,-27.616252393477648,64.93299940041473,-20.766001025870004
-210.94675501631488,-136.0042945952094,-35.773373040702296,-15.678795598657391,199.17392504891197
-107.60834542518597,-39.800638232966655,-12.232969289864624,-7.887254741571207,-4.508244250661237
-336.6622327976607,-209.04207211855882,167.7218958653835,68.86257086348736,362.4482128607138
-92.61381003582137,-90.25407232613199,-10.971466086610203,-6.3439806639802026,-17.393027580272793
-115.91731302987507,-93.63145001624316,-12.700559344283434,-9.844887113264717,26.08301820955592
-177.64943485656093,-179.26610332473203,154.5109610512473,66.93177428414688,108.52108935333334
311.8697799218321,266.4031619254943,-35.6656220993643,-15.5939842443238,-20.595374973037888
-114.2454127327589,-94.60851398004245,-10.783883149700557,-6.372391795987321,-2.985250882371668
638.1429803151427,405.3148186340295,-46.64897169100821,-24.046872554276845,39.98384704551805
-39.35100747639566,-177.86742659896527,133.8265725411668,48.03432538521454,-4.5921752844136146
114.12364340428675,156.37087047490914,-23.82353425338391,-14.681827227194152,7.555518647075205
-97.17657790168741,-33.74464471664995,-12.214312596073503,-7.686671380657284,-4.398197946341875
343.59742442707557,260.50451056583887,-45.707740104098534,72.1534017652174,-14.593372686363585
-3.9266099304868076,39.749001410617865,-15.529060349851338,-9.52117439512566,-4.14740053206004
-97.5706628202369,-39.761117116056326,-12.19300641669478,-7.748646892399389,-4.2479823277290985
-99.36593828008213,-73.57511824537646,-11.691312636224028,-6.425742727258697,-3.9227445478387186
-104.91899485740278,-88.15753865291504,-10.773332010555945,-6.430628578971881,-3.3992503631203395
-114.24836136517465,-33.29821685100455,-12.30435702765109,-7.8898189298721135,-4.432531177504046
184.10756180164148,50.62687720011433,-23.140056988070885,-11.561359295714869,-0.8471107556475688
-56.11784034103213,94.19027195355321,-24.884420010739998,51.00080555941702,-21.0328574167232
-113.41650463271645,-22.40544006293421,-13.927898302771185,-9.76500933483807,12.088538646465258
193.50812528367774,159.04990659530222,-26.7791514038789,-14.575730241513055,-0.6017318230782424
-105.69099643026564,-96.4991653844082,-10.800590915059432,-6.425079264025601,-3.1295385096881647
-70.31624037227621,-46.15366849466245,-12.042275899167285,-7.6923947929361765,-3.2310400077589514
-115.38034145584122,-100.26005431431405,-10.804797000599867,-6.486008592511917,-2.4391200628435197
-84.7200530885509,-83.48971460931146,-11.249173261748048,-6.57958959303649,-3.907020515581635
-80.35308920023195,-43.9782054136443,130.86327259029252,-28.932257375232073,-26.683754900774215
-113.05719341920589,-89.02462030319997,-10.757385675098789,-6.410031273537774,-2.9525219210418725
-114.73265077391953,-98.67179211393498,-10.83632602835287,-6.469430390539521,-2.510996074379758
42.42805073082373,62.02594495046324,-16.960217358909215,-10.167415476542518,-8.352483533764158
-95.29522087806846,-67.76048901152618,-11.742348449186563,-6.6039828416694295,-12.461617161328679
-97.20417974912993,-39.68710405230407,-12.198874298859769,-7.681152129029358,-4.693969282493344
482.8484396128305,351.09428951709066,-53.65635978212183,74.79674556849342,5.88954839426492
-84.73261120217138,-77.98734950431421,-11.686164646521352,-6.663927804993227,-3.3309359193492076
-49.272371919810546,12.786672709289919,-13.688591491791032,-8.76817876588423,-3.514971869536712
31.815451334329786,93.63188777186342,-19.864581668821106,-10.299091979142762,-6.123386705653663
57.1240290543266,175.00394424893102,-23.647545435286926,-13.680953396923869,-6.870327474278548
345.2811875854048,243.66241445229556,-35.53383215805254,-17.37560161902955,5.137043599557268
-103.431777693254,-97.49263072502657,-11.011426909216864,-6.537254500599878,-14.11402052168766
714.6940664642906,275.48296709706176,-40.75495350377693,90.04780884822154,41.68351243277424
8.262359172658366,-38.88070249070096,-19.10510720314377,-14.561085981356852,0.3543793950217491
-101.33187466314823,-45.49158139816254,-12.110343736953546,-7.5360940859777275,-4.133845066939671
108.20818437881047,12.81306948568606,-17.925126181311914,-10.00785779792248,-35.76251928549065
146.4241925853844,94.29709371102432,-22.593507309520422,-11.449994509667787,-4.118686213146111
-103.15540311689949,-105.66091566106724,-11.591205289909098,34.83491799192621,-8.85901559266952
-0.2959915455879758,-16.226161052392726,-14.21444979018776,-9.712690471335282,-3.2779541707981394
-133.55660695919866,-153.57719513625662,131.64028171287293,-22.97681266279874,54.692627973341025
509.04782132577884,173.63434736189984,-40.56498303852935,-24.41415905360766,41.46599766295654
-100.03876104959114,-79.67081175329007,-11.202592748430883,-6.495176506870005,-3.331964737811818
-37.89589707929837,-28.57718046112085,-12.956897228616013,-8.652522974351792,-3.805684356688074
-19.746282144526194,38.119926087025625,-15.139036646424696,-9.050117129219776,-4.4316278933762945
-347.7417143418436,-253.0269345154049,147.99298764467466,57.20451121481284,390.8325967786133
-114.4939298360974,-90.12291339768193,-10.784677446460657,-6.342710666992526,-2.8413837019256083
-72.33669755807026,-57.008937584293825,-11.95703927547337,-7.2996437155154394,-4.1772431135946455
-50.08719596785393,-11.195510628387874,-12.895943057661786,-8.640612724255105,-3.467664719888859
58.173163805541336,15.202931597003591,-15.438163593164978,-9.800278889374795,-3.474236315799846
199.59502317714828,133.65893252002002,-29.69314053867864,-15.825992752247062,13.833393412618792
16.221179128238315,40.80671945574579,-15.68055434624046,-9.69293102644871,-6.963828726521129
12.364359147031479,-6.448896600117294,-14.709999278511845,-10.089336703601676,-3.228892855377903
-77.25802951256333,-12.994796050136111,-13.129739155269357,-8.361456348399464,-4.35343942365078
-106.14253616657676,-98.36576459687014,-10.838131720952829,-6.5388728523194795,-2.352891795833166
-101.25538008552002,-73.54708795521994,-11.713016748557072,-6.661129010266929,-4.563189517911197
-109.62616471637467,-82.85081395694203,-11.38449753351491,-7.574994224841136,8.908178466573395
-4.836045719546556,-41.72063307937103,-14.203006815481015,-8.78945009244002,-76.84022732252006
-99.7185211142915,-81.7482877650446,-11.046065099198456,-6.383582626747194,-4.007498917918936
-97.76079123360984,-82.31607795027088,-11.24158663791461,-6.47031716136756,-15.148976668242344
-52.022582753407306,-26.75413028553844,-12.674190862706695,-8.46247396046528,-3.2965708582233137
254.66691666678136,11.377444830577275,-25.180063149540562,-15.088332707190927,-144.42423393150102
140.74255996035598,143.63556329553742,-28.96117371826054,-17.336673377338503,10.907911820139478
-53.084267637079044,-23.502733116284922,-14.950828674303343,48.63556366762139,-14.195925072536069
-45.90262063000738,31.934185052534342,-14.255882906962514,-8.769874617050911,-4.714821887838057
-94.98678621414219,-51.70881237201518,-12.070024928690804,-7.205026534555194,-4.5844072909147995
-108.863204235875,-62.72499036883992,-11.9753529183203,-6.854312048652612,-3.8300250234081674
431.58537242568826,339.5838941091653,-43.835977400001426,-25.64893940375329,-178.72050324388695
-109.10042221439984,-80.92078080086782,-11.079443305697852,-6.38885056082196,-3.459347718563351
-115.38034145584122,-100.26005431431405,-10.804797000599867,-6.486008592511917,-2.4391200628435197
-141.5787956505514,68.81395553273362,-21.4788472678572,-8.980629188327164,-7.460038450076237
-109.83035422052905,-98.86912350426452,-10.847757696596371,-6.483283519793491,-2.758841400947342
-78.42768051076108,-74.74211928338092,-11.702282559823914,-6.648103543384252,-3.7583037212911203
-42.0237397689742,33.880629040493396,-14.187565395971614,-8.928919769331294,-5.377535773715498
-74.06656500098346,-84.99128181655584,-10.839167042309255,-6.245848033566563,-47.01291781397859
195.39437221522394,455.8133768425572,432.6746909108864,-104.9959766935296,73.50548971586076
7.755446593626175,27.88828428617219,-15.067493833164507,-10.355070360046389,4.739883466988256
-100.34592704344362,-90.00818939461887,-10.745700586887612,-6.388777650151735,-3.549503399847017
-115.04431730883852,-98.83688858322678,-10.832497181919575,-6.533858790634578,-1.9547273557484932
-84.20084767489637,-80.83057791854853,-10.967039443105245,-6.383554183138174,-34.517179380277874
-94.12131519814204,-70.10208820197326,-11.624741100048478,-6.484553616382458,-3.9637490594666827
-54.386621669898624,-48.36567310092267,-12.115659574664523,-7.955739044607329,-2.950211507364928
-77.01409771297061,-66.47697621466702,180.05139904601944,-73.64724663901154,218.82473464755347
-78.39241492604909,-46.624384972343655,-12.129732587638713,-7.541333885966455,-3.9696669894303187
-72.51066329878995,-135.3950287748659,135.61115442949577,43.14528561342085,-32.569801090904726
-23.054837538979342,149.64220785398274,-24.632090411432593,-13.5781706901433,-5.133173906807989
-68.56295697249253,-66.99925117604451,-12.630459009840092,-9.053449930082088,11.208759547214294
-100.27480356726154,-59.796563027249334,-11.81163254292792,-6.890213748071786,-4.299701845537161
-97.47801384312841,-36.14757553612002,-12.35211779478327,-7.857318178451658,-15.694414679368556
-112.40449921777677,-45.99629931398336,-17.25850251559977,-15.219557830008982,45.859093830198894
-114.4074565141532,-92.54747134744355,-10.782851122664086,-6.37215622117483,-2.910737454030896
-45.30200057892497,-28.406431084025634,-15.075331979460772,48.036916613064044,-16.73015483720976
550.0394975496338,465.82096523715603,380.6142953516573,93.2746108728312,-15.028313485078952
-0.4186765623379849,52.907985291799875,-16.467960384288347,-10.020576300742164,-0.004057278186987189
-48.48141458883931,-117.00299095559963,135.42352051106647,49.28303893794793,-34.15426283156461
-114.69497970790749,-98.53866684847608,-10.814875087246469,-6.47932945391861,-2.4701062696900054
-23.02681125766095,-59.35227933035033,-14.934326224458651,43.88031120280412,-78.79922035957492
653.8721862967669,421.37863081223503,-58.1008854178057,81.01700166346673,18.434943773677844
90.76655020563403,557.150185074852,455.1914109700538,-109.35905787751574,114.12317065804605
146.17025003530526,100.33166303804529,325.99620747413474,126.06847478837805,1001.1783622993532
-25.525739494971752,-20.135892906922862,-13.461794608674344,-8.94348339066911,-1.1684283703727047
-77.06295682344292,-35.44162932501632,-12.110032158179099,-7.777095657624534,-4.33535449260932
-45.69867375162254,-0.9767760430413488,-13.578012241009489,-8.49209414904982,-22.50455146592527
-298.7024270747424,-206.00458568603779,165.24542315548052,60.66241356377383,389.3431933954682
-37.787424612520155,142.80966612791786,-23.42524877520821,-12.674300562796857,-6.469511856414156
-95.93370541212799,-69.01679885985193,-11.91267035173315,-7.658429327882866,9.428303351411486
-83.6727042733737,-43.4686487828957,-12.128444354611004,-7.663625600354858,-10.009801561139284
-63.76132701245946,-41.52611813771827,-12.408504179758289,-7.446598095705391,-63.92070153487375
-122.34283754492229,299.36198047966496,-95.30577595731005,205.71117693933704,452.1292985105632
-14.687427171705046,35.00425996037618,-15.329737572064614,-9.460784464919765,-4.202794750959299
-114.28529665241228,-89.00218702408341,-10.747245860438518,-6.3998644863130965,-3.0497434492569364
-170.04644165834506,-203.86442078931302,144.08030303655008,64.34938136120617,96.5526338879266
-112.91070718021126,-95.87767796678756,-10.807664357019641,-6.4248869178866554,-3.0369941965909524
-106.36211679349606,-69.39150546179752,-11.965090430164986,-7.6206543117965095,10.442997695397647
-200.63669787074295,-69.49153603367984,-36.91220727516017,-18.820580267373806,223.56546090293628
-101.76721191557756,-50.99080210333857,-12.015321116186234,-7.2436765534797924,-4.31243794445097
-112.0094405143946,-90.9434075248333,-11.341961373859554,-7.803934230936534,9.197951220296954
-221.4442104400632,-196.50612695473316,133.07407585873187,-26.15490962319851,122.15567153604214
-108.91105566853322,-82.8950612935291,-11.064601341006977,-6.4102982929064245,-3.8425142435053585
-83.00378761273015,-31.8509161699088,-12.064650883446765,-7.811335785767475,-4.352898735011499
27.796203461277415,-51.73414598039372,-14.689561158094083,-10.008756778767545,6.391014396653703
-15.782314310667147,18.765608195355018,-14.666379144138135,-10.35993601569145,5.763883432224208
-70.90867882435522,-16.705691963029206,-12.916459190103565,-8.200229584718468,-4.042242989563789
284.72554383860603,138.10074323424197,-29.529141319514704,-14.521168840687663,6.535086198398728
45.62434233832841,84.20754490259434,-19.314046922170483,-10.209084127710371,-5.713797137057513
169.21397363835896,209.33595920272245,-35.83538614105425,-14.816893669750602,-7.202222908439396
-151.2237271977796,-161.3656099066157,132.14258226291273,-21.848162447916014,59.069236391958896
-7.773036472023084,247.0692023864023,249.76694676658707,-67.54074594734773,-68.26225378272797
50.57626341479761,82.7637594231861,-19.340479415887398,-10.228089319357201,-5.636870700194104
-84.06753729818914,-81.98057485748718,-11.40050573866851,-6.639318177672155,0.031322857991200395
-115.90998418778162,-46.30749433163621,-12.176534911458807,-7.579425063467945,-4.0007811817521715
-110.91022933986966,128.18817623285017,-24.46136868066553,-11.798120627670054,-4.93749675620613
-95.15271791703094,-76.25657127135177,-11.753246499417155,-6.438499748736945,-3.835328947985495
-73.88309165916817,-98.4386456388223,-10.95050316952229,-6.623712291112479,-15.56753927566489
399.2645808613456,219.0261926747524,-34.042295520190734,-16.902356744754567,21.422155184622355
-90.9653855038309,-19.565986907808238,-12.969939599111086,-8.088820261380958,-4.802816095550677
47.14108595321626,106.36592416496373,-20.40571912833935,-11.227414011559405,6.241840180516864
8.262359172658366,-38.88070249070096,-19.10510720314377,-14.561085981356852,0.3543793950217491
-101.3798779316495,-81.4287039899219,-11.015655749471675,-6.3656426293177715,-3.6679170181424294
-104.87061295430082,-89.05827202900974,-10.873308702373212,-6.597987115884061,-7.122934078382505
-102.3022643588382,-75.0597002937849,-11.531072246764758,-6.64957930340528,-9.668732750070845
-71.93085795823376,24.616828191537802,-14.282259517734168,-8.46564130491285,-27.69179504152503
-109.09026232678742,-80.94617682839868,-11.087365239632483,-6.382288508668043,-3.442751696864172
454.80776342430505,201.9728782421025,-42.03514754843342,99.83537366950014,-88.28812247327933
-96.17603655297914,-45.76387862231251,-12.141082714624982,-7.400102179525958,-4.154473851836792
-96.29720254041793,-97.14367245384855,-10.833424598215721,-6.362942227475481,-3.213928293527965
-106.15282251701461,-99.31625027011779,-10.820713690720606,-6.491165224475657,-2.851496792642122
-113.21809474987839,-98.57493932486348,-10.8277002561771,-6.498064809477843,-2.7667482127058443
-65.94223636165444,-17.59776874456199,-12.833211222881063,-8.313313826011818,-9.759827964312281
61.57024660365407,167.2575484189764,-22.57927048229745,-13.47170887878602,-13.40670086311047
-53.02497647100733,-38.6326363140752,-12.523216452591795,-9.617770674110822,8.401534056005291
250.88389015496696,162.15473437640958,-34.8759534421435,70.35165117723261,-6.612442671503061
-36.0239435840996,-54.277820649443,-12.808479925329145,-7.664377277264556,-82.7000770268367
-102.21994238049268,-96.96800598707149,-10.774269393676486,-6.380656101257372,-3.098031181183279
60.76055566593804,228.28907291844166,-39.48092941187793,-30.710634925838708,46.83842991275486
-55.12603147965757,-52.645348484367496,-12.141223544757452,-7.9473420735287155,-3.1943483633732805
-4.345928222902218,-38.255514164999774,133.97527791878773,-29.05047755782136,-29.28841346087313
-102.22738513405304,-39.682260406392096,-12.186668762947692,-7.817721724102761,-4.594450736282011
-59.263826682165366,-5.24786565128041,-15.082684790670733,-13.017843446320917,21.04987903817678
-114.17208630418068,-83.33801835464797,-11.038468292555923,-6.397323593263615,-3.1706333562047835
-78.80084628967353,82.54358326704255,-20.865732327788827,-9.008823403722845,-7.121972431129892
-67.62218155198751,-38.06404881614488,-12.085060478049645,-7.980593870606667,-7.3268611576923774
-113.52094481615107,-93.76009662731741,-10.782701257115775,-6.436266889222874,-2.151755425682945
15.359724089915025,61.50705681921543,-16.873715374752592,-10.143104632169473,-5.457355667830556
-97.78847781129505,-104.52392785765174,-11.687832052255194,35.210974162696694,-9.921174980867915
-114.80119549557136,-91.16101475844557,-10.833243362306026,-6.391907246455663,-2.2687233065668035
157.04661428547516,-4.0957923875293165,-21.022877129143748,-12.843383065822632,-104.28212339786192
-104.05326700720309,-74.37701885797554,-11.698724188942224,-6.475604163804594,-3.8887357714072652
38.93633283625887,-157.9191719305559,97.50262380327503,64.65148169711689,-12.421823436511168
-96.32529053031188,-99.18869830846882,-10.972560665679918,-6.4813742756411425,-18.140293372058284
-112.79033126131534,-82.90981903432363,-11.034184876871391,-6.4151482996895846,-3.2327783186537062
-170.21371362697482,-109.84233425334764,-32.01497138586115,-18.425503771251808,122.38904341831606
-87.89213123506535,-89.15907959760976,-10.774743772651359,-6.325457546056499,-33.74288449385137
-109.50936363570716,-94.9600883825197,-10.80792837381147,-6.3732966790515935,-3.022139639679334
61.10817482872967,-35.320568173567025,-17.622689952423215,-10.445784626088805,-176.83586740782795
-93.87465713200966,-60.637277615018746,-11.870306800056436,-6.865144820295719,-4.203657370046142
4.776054884979575,91.99539154721457,-19.674050393822828,-10.160517471792325,-6.831543666243788
-7.8548570125428805,68.75624400029228,-17.2924749375027,-9.91235261240488,-4.337269328119212
56.88777459599906,184.30356794384778,-24.10995751676457,-13.962732278948105,-6.991935710545751
-81.60145134603687,-60.51039471069803,-12.048884321847723,-6.898733720600047,-17.964995577124146
-77.27479205701907,-30.16163182232796,-12.125939444937977,-7.7878280784455525,-4.023720868607108
170.6967343313956,55.05759510644129,196.6236363465563,-39.252625548790405,-48.8402916489072
-56.078020491913385,-5.6960274694433455,-13.081430013222214,-8.591695590096961,-3.4816672350466042
-24.6747537463136,-16.432831034492597,-13.58381177898643,-9.006642533109595,-1.3496936947606253
-114.35277046020585,-91.00583879087687,-10.821321104858674,-6.3410170299152435,-2.9540429442475884
-114.60487773883912,-97.78673193771223,-10.810522474814606,-6.471193137654065,-2.6455679556370124
-26.399272442271787,-1.028087165198394,-14.265033737636776,-9.071392402614801,-3.384579554638288
-107.05581741342607,-29.387838446891823,-12.87980646267677,-8.273577449269832,-8.616672021835464
-77.37386590607993,8.988416779773376,-13.765886823883415,-8.580666721987129,-4.982528958331405
-110.158593362549,-33.32667450712245,-12.27115626255369,-7.850062687058888,-4.316089570231422
-90.21240888689917,-24.448699669160916,-12.68496345521705,-7.979737814851968,-4.675757122793634
-109.53031212915765,-95.05007417753491,-10.80792837381147,-6.372261331663176,-2.9894549198113176
198.04771393461104,64.03498365027205,-23.883815421780383,-11.528842709400756,0.01393378137340514
-35.11874898354577,155.84549271999285,-25.161101916755754,-13.364134080752502,-6.81300110260928
-89.35548902671212,-65.07154404946793,-11.849401520811794,-6.781667564384816,-4.012555701090428
-120.63578447208427,-106.36443252799164,-12.156953289139873,-9.078378146890504,17.215764824216695
496.36690838975636,508.7617171302039,336.9387996100703,-104.77115512977815,-27.65299275054231
-115.38034145584122,-100.26005431431405,-10.804797000599867,-6.486008592511917,-2.4391200628435197
-1.5657128177178774,-35.302789973139475,-14.375439174951769,-10.344620305021287,7.231123437227353
-109.9098246259933,-96.2333661819079,-10.834860925796402,-6.40428366147161,-2.8127753829986117
-109.72029441738268,75.24903090553656,-21.537377489185175,-9.03040213333866,-7.939287986505659
-43.81085591097367,-46.19034806102746,-12.45262026084118,-7.868943228395219,-50.729874030092645
-128.75624320123708,178.12090060546439,-36.97304744492056,-12.654685754814803,-7.119638403090777
-116.28537240251013,26.692524294383492,-15.017423469549612,-8.257883101348229,-6.319750504154164
-82.79921762697843,-61.66003433811521,-11.795613134023045,-7.010556440400587,-4.0795190349651245
-82.19022648200844,-63.11446933409494,-11.806473505799422,-7.050650730887847,-3.996281702072585
-112.46552388837033,-75.22045434992957,-11.712373527653412,-6.501764301871457,0.4244073356049224
-114.46800468172945,-93.61344053743585,-10.759392528885884,-6.37215622117483,-2.7402620874427996
7.726530293360348,-44.3330814430924,-13.433331232888886,-9.199236880966877,1.0957877857757925
641.0542298624077,453.91258429781954,-60.310442082218245,79.95677613464466,15.747625989915477
52.0101705040926,82.93944488776539,-19.35266188610583,-10.190030611783246,-6.422289400954177
34.60379203893408,66.57952528359995,-16.951497377393466,-10.270812336652975,0.5530270491407618
-77.65969493165281,-36.022951714673496,-15.800068282856936,53.926007307588,11.958738572816404
-52.29657913834185,-0.6245895591543489,-13.535325108675924,-8.657656277051618,-12.339132697012131
-109.53398603899163,-22.57739102413728,-14.065206520388992,-9.973886829923341,12.056994403466545
-93.95512044296947,-64.10266091186378,-11.88496014719577,-6.724934374583913,-3.9837422585382383
-54.014450018576234,-49.169493656604764,-12.451808916808384,-9.254672255364722,8.619622582652779
-104.45380048139724,-70.75304573830076,-13.077536669961976,-9.4958328792715,20.26335322354197
-21.730188443278706,-24.444963952594843,-13.452089845730034,-8.738573896468262,-3.277427227143902
-121.35591712538842,97.09222533578527,-23.066000157539772,-9.596575099716551,-7.61380211869152
-67.63328421652427,-74.18715529601225,-11.184738722145696,-6.34784645096852,-58.295142002476
-112.83194765212262,-78.77309136336565,-11.319656157971322,-6.511969389597305,-2.794695748242865
22.00473656231358,67.04868623859583,-17.079898717743532,-11.094843735157513,5.015547544438357
-13.086602315951044,-1.7566847123757396,-15.567372333154914,-8.907787498025089,-126.77898696616802
227.87183551635104,27.577138498386013,-24.288037830320718,-12.335688356291866,2.225924013167059
-109.96830156633503,-97.38954892113755,-10.846359216166949,-6.429642578734058,-2.8193557630610213
-44.41665534402279,-23.848992657690914,-12.71399279065397,-8.027093059786798,-48.518971417456214
167.57791660654362,166.98679545865843,-27.0256980444006,-14.654648651974597,-18.04601236693423
-68.06038940843185,21.672775561523704,-14.468861452206296,-10.236207623473353,7.650973995144103
71.49753090506991,170.14387517520083,-23.46502696739061,-13.770568126467813,-6.93369562686099
154.27577299463226,22.11739548138871,-23.43490749492561,-12.571466266368322,-115.37099481875772
-118.77652555593879,-149.85788662659814,108.85274772020551,-14.31091536582798,-14.055912803994785
-83.739348395352,-83.18948923627295,-11.084854516658337,-6.427120501957727,-22.718127452437272
-66.09008120594467,-47.07683162466085,-11.972771648054175,-7.496309193978002,-3.2722832065925984
1049.882627423786,598.3784004676644,-53.69416887016445,106.64870145571456,69.54502094352144
-105.78701514716315,-98.93178459989151,-10.831966154087453,-6.4913653413400425,-3.0997443218228167
-9.65143093330351,38.34235554841499,225.1050056296057,121.55493612938326,355.8554944233298
162.68368878054824,222.3566428543137,-36.222764908606855,-15.905416793382296,5.8123720286688165
-94.15475893372508,61.808899310773015,-17.90281679902289,-8.891925597511303,-6.517796604033911
-114.91533132947993,-105.26744803879453,-12.263419866271533,-9.121720962337623,17.5716840550048
1265.8037550362285,527.5647988381257,458.9848346437976,128.19472638056354,104.70758282598372
268.8779352194506,338.17390877485855,-48.564151485005034,-22.8562079638907,-3.9517205192022047
-8.280904108908516,-17.703978885125778,136.60097788539696,-29.831565387303517,-36.64103987815221
-112.28424239815845,-29.43225776469315,-13.03986661481951,-9.135538422305574,11.548834890834698
-0.26488012700160574,36.09258933249992,-16.12340425795315,-10.667167874623871,5.79471789121951
-29.700068754208964,39.83498972427087,-15.14460617462077,-8.96649609870941,-5.315593404652945
-90.63347567148706,-45.66494282575438,-13.137294608798111,-9.983507644167478,16.771438306792074
-95.84659756163867,-62.04714717686711,-12.131781744623444,-6.859300002162683,-18.86592717954709
-114.67472555905474,-98.50894677280381,-10.830207670335366,-6.469880564720111,-2.5141968003245907
-73.19965906156756,-46.823117674152186,-11.997187124670798,-7.502960742407703,-3.71091768685136
-114.44637834719236,-88.93539487927673,-10.745915414618938,-6.396810822030149,-2.8504712568424053
-108.8482304732725,-80.94428155668916,-11.094440511395511,-6.382324123119723,-3.4462007652302833
-50.94850438418802,-19.946781662224765,-12.639678690422278,-8.555744646741273,-3.5251503343331043
7.3422912091032915,-7.080237218478413,-15.28646746675335,-10.911642584858747,6.237976456811129
70.38523502971505,219.42723095343757,305.8549898686557,134.90273301015,230.33835019867155
-104.90431251462309,-81.18253285887093,-11.067108505265724,-6.457115453428386,-3.020806004672017
-62.38848451113817,19.420910824336655,-23.03979124294929,-27.05198221634261,58.03280249397122
-25.97953295956555,-66.7695554697289,-14.105572075760593,47.272644724808046,-11.37535100054539
20.748512058841214,98.04089377230083,254.55534947698385,120.94620230848814,375.44737838764524
-104.22791097146843,-80.9353696655947,-11.069129369518755,-6.411120992455165,-3.9511144372816647
383.15312404173085,513.7822680032497,-80.9297003402672,-45.36563924209666,30.652041331623902
260.13398155727543,109.48247482149927,-26.46760696687506,-13.223964201964929,4.284803201218954
