feature,mean_abs_shap
num_orders_lag_1,108.77110572834945
rolling_mean_3,36.328685551271626
rolling_mean_10,28.631770824929553
price_diff_x_emailer,21.313612024846016
checkout_price,14.300301941960901
lag1_x_emailer,12.957005887608359
lag1_x_home,12.520437121284983
price_diff,12.325646407997036
num_orders_lag_2,10.653532240804875
homepage_featured_rolling_sum_3,10.321360109854336
rolling_mean_5,9.281648996561337
price_diff_x_home,9.13612779158144
num_orders_lag_10,7.306534359872363
emailer_for_promotion,5.7739188934317776
discount_pct,5.421224440431017
category_Sandwich,5.363421514809662
num_orders_lag_3,5.2342864030114304
num_orders_lag_5,5.2291970842932205
rolling_std_10,5.0077618344778925
category_Rice Bowl,4.841728187457635
weekofyear,4.030728430148746
discount,3.637921086282495
homepage_featured,2.420960158000251
center_id,2.163565114491839
category_Salad,1.6185250446136104
base_price,1.5085964514510568
rolling_std_3,0.9593699718282528
cuisine_Italian,0.8406295039053274
cuisine_Indian,0.823383476220955
meal_id,0.6921503915879146
center_type_TYPE_C,0.649240023755832
cuisine_Continental,0.5250291869882789
center_type_TYPE_B,0.5128433298990076
center_type_TYPE_A,0.1992872122625085
cuisine_Thai,0.15708236304183806
category_Beverages,0.14608034341679335
category_Pasta,0.06123853258905663
category_Extras,0.031979721916350186
category_Pizza,0.012150739415004547
category_Fish,0.0
category_Biryani,0.0
category_Desert,0.0
category_Soup,0.0
category_Seafood,0.0
category_Other Snacks,0.0
category_Starters,0.0
