center_id,meal_id,checkout_price,base_price,homepage_featured,emailer_for_promotion,discount,discount_pct,price_diff,checkout_price_lag_1,week,weekofyear,month,op_area,city_code,region_code,num_orders_lag_1,num_orders_lag_2,num_orders_lag_3,num_orders_lag_5,num_orders_lag_10,rolling_mean_3,rolling_mean_5,rolling_mean_10,rolling_std_3,rolling_std_5,rolling_std_10,ewma_3,ewma_5,ewma_10,emailer_for_promotion_rolling_sum_3,homepage_featured_rolling_sum_3,category_Beverages,category_Biryani,category_Desert,category_Extras,category_Fish,category_Other Snacks,category_Pasta,category_Pizza,category_Rice Bowl,category_Salad,category_Sandwich,category_Seafood,category_Soup,category_Starters,cuisine_Continental,cuisine_Indian,cuisine_Italian,cuisine_Thai,center_type_TYPE_A,center_type_TYPE_B,center_type_TYPE_C
-0.018322824253758484,-0.045793929883617884,0.1487010148441341,-0.010742771339897516,-0.04498909541296956,-0.054727456329428964,0.04882845365496395,0.07114124572045274,-0.004940024700058947,-0.057899294557759017,0.15126047215478,0.19658152830353537,0.004095443486478012,0.17017410145253878,0.00971014564582709,-0.0006326208970098726,-0.320595769087508,0.013068622521230658,0.00022349003169781263,-0.00857746122033276,-0.057393224861590666,-0.11148376277712743,-0.03698729962611204,-0.20874944625826705,-0.013687610074776767,0.0013171117485057172,0.002409198335398337,0.2371305223181762,0.18471078734536062,0.08870482032143676,0.0002059119951721036,0.01194931738304729,-0.023625912098055035,0.009969925862305266,-0.007330644213260251,0.0023823908865652386,-2.4894865833507876e-05,-0.005278544265735183,0.0056879486199534835,-0.006070206749737667,-0.02760246367996059,-0.006697312746462454,-0.006167963548356768,0.0021694232265565172,0.009459538129185562,-0.0006748687920243072,0.0032100784195042433,-0.12515024746830863,-0.030897583017433658,0.003150210918982368,0.0008265400366166295,0.03767024193707061,0.017515617016647965
-0.005061671130205675,-0.003790980815823746,0.028577995292667396,0.010519356298985674,-0.03364058295142334,-0.034193661738151714,-0.014102697647431215,-0.024368679790791034,0.0015717303474831665,0.0003113722199098089,0.003929092746127524,-0.0035899013615253556,0.0036588431705376493,-0.007715900633369803,0.0004007772705333709,-0.0022982659885699636,-0.003064552414922991,-0.007315740002942458,-0.0050550112972132305,-0.006749079038243181,-0.0043028364109862155,-0.006170653444691749,-0.025125432856066443,-0.002620578271811555,-0.00037378356196907347,-0.017192540624624993,-0.01784480265647392,0.31579712889465245,0.26639016681533517,0.06869175384747447,0.006636028103294667,0.019985261428476925,0.004217181584688245,0.0034761586124542727,-0.0005653874985187156,0.0006158000020603123,-6.3856345250591e-05,0.002675276501648445,0.008155645542473585,-0.0031596539662914263,-0.006777856690341783,0.060362020636303707,-0.0012606818418442723,0.0017728193291549766,0.0020498119395781535,0.0007184718558350855,0.007210880157606694,0.029157592129562922,0.012860345107448823,0.0020205766472337437,-0.0012822266057635786,0.0002729574511076832,0.0013920730309254093
-0.00505991181569968,-0.014931151293424616,-0.019792734153679433,-0.009896942816213405,-0.02563831594007638,-0.030230454435337405,-0.01709850938138887,-0.026929034686191653,0.017473759928874098,0.00028683363368290705,-0.01891144177408139,0.0013437388886700335,-0.0017236324210556208,-0.008570140140279828,0.0012504558869029406,-0.006548890137968565,-0.029278750965920034,0.001352343052979637,-0.0017768487572502136,-0.005777348447963086,0.009901318621441012,-0.02776406666877374,-0.021474815185700446,0.01170983254927935,-0.001776467481693143,0.0026512802385343535,0.019003724882087993,-0.18210931433577612,0.1307535164142473,-0.0013999523829312675,-0.01688146155216953,0.01295499310058168,-0.034211299546411694,0.0049757746799021655,-0.0011690218340624856,0.0007777379570051559,-5.973475058847139e-05,0.001974788013822368,0.006284286958505686,-0.0032722743945328646,-0.005746351846200527,-0.0015564882075597385,-0.001864628251618281,0.0016817226886686064,0.0024738038622723253,0.0002850186201060609,0.009345503716319956,0.01810523304773995,-0.002776414634521701,0.002976039092135863,0.00015845078045673976,-0.0001232588444216897,0.004302097598637883
-0.0029293345621747703,0.007111025217014532,-0.04877182230230611,-0.018905740666416388,-0.02143315900288543,-0.042365027582576674,-0.011056548997204024,-0.03158445293194699,-0.017712004027891026,-0.002430207482803909,-0.014079369741357314,0.0008782484800053212,-0.006108477769942081,-0.016982243532294862,0.0028801893412721638,-0.007508443745532093,-0.13681194328346552,0.012534748777720393,0.004245796907356687,-0.004498992473833703,-0.03243144889494018,-0.0389725058499179,-0.017438725746725496,-0.2948181226451673,-0.007513619662411817,0.005916672655965526,0.00983795203293044,-0.40371445422299385,-0.6043235832556274,-0.24110011657918434,0.00240547388900801,0.009091576431465255,0.001427766028984187,-0.08569320463698393,-0.003828049976689302,0.0006354701854502923,-0.00017494732831630283,0.002499147488291442,0.002815255060189855,-0.005863136504594133,-0.01138306345287714,-0.004774071752307087,-0.00281770449572635,0.0014091492904047473,0.0019053415929056869,-0.00015090648678426236,-0.012407203280533925,-0.05591727884208183,0.0025704175598563125,-0.00218622316648357,0.0004133125542655005,-0.003919320162082807,-0.042973653174742665
-0.013945084717704826,0.005250149504862716,0.09537922847362494,0.04737651948692455,-0.024445388203960774,-0.033082483956366475,-0.014055582921921836,-0.02737864769322154,-0.006561550080380478,-0.0015969336144319587,0.01474018820622743,-0.0285632154388373,0.006407747496672494,-0.002859321087510974,0.0003569590947862422,-0.008125496338860387,-0.07789935123295619,0.004021238834520026,-0.0033685035539516156,-0.003426841621364793,0.006497241867620605,-0.014480967428235006,-0.018071258927167506,-0.049848154156886544,0.0008578343203988548,0.004424950980856798,0.01869725988413745,-0.30396912439453455,-0.14489504787295993,-0.08982238054870866,0.007389224850689849,0.011386082920985325,-0.011487819003782257,0.005573826094807258,-0.0017325772652952768,0.00010561527844980431,-0.0003733836337362847,0.002015961399663036,0.006959108156908622,-0.0033054588881082734,-0.0075308277233289405,-0.002820802917495997,-0.003823248505739911,0.003363849949729066,0.001583606779985022,0.0004783460158811291,0.0029603231859214366,0.03635420730447478,0.021097500575109535,0.0015958356387717589,0.000559749742650122,-0.0008046126425315711,0.006445292029577546
-0.011892891563623824,0.0036935233874548436,0.05605344493170045,0.020798070864263704,-0.023482583882022866,-0.03768602466618797,-0.014291069529068185,-0.033148741764780984,-0.018163402000899633,-0.001652078807084789,-0.0006724498472452972,-0.016488781394317913,-0.00010964164417388097,-0.0028516657443803553,0.004150810535057435,-0.0053237911930688565,-0.0964584999306625,0.0034524361448774687,-0.0013967346456818773,-0.00490446072698501,0.002043595306990708,-0.022314256733333388,-0.02203222903730543,-0.10991382954433278,0.0019216450916231217,0.009441130245700634,0.02106445886959187,-0.3839959930991699,-0.3769658930329349,-0.17552103638168084,0.0074091029514517515,0.012437345907493971,0.000830042502829955,0.006366687118185437,-0.001757539117544403,0.000360245958150645,-0.00015268771903054283,0.003548272997489488,0.004966275145828004,-0.00555216600359255,-0.009819259010478905,-0.00557663417383719,-0.0022979037534956444,0.003932402101036695,0.002728946870472708,0.0027303895320559602,-0.015679072592705703,0.006524675043413227,-0.0043887582457068156,-0.011549111119469182,-0.001386185086487062,-0.003487457694847798,-0.048456066583788066
-0.021078654986790908,0.07698506368326853,-0.3602214103797152,-0.09383862034269018,0.1292639867111606,-0.030565577807288982,-0.018533034067278485,-0.04457491988377003,-0.011448846177552997,-0.04996598233507573,-0.026145275762791235,-0.027288699111339076,-0.00212238921469587,0.05229825584299216,-0.0029735634959729825,0.004725395972295761,-0.26766064509803644,-0.008250009678059321,0.004252173255076816,-0.004982216551472152,0.04081358372059299,0.002355166092241106,-0.036994270845482985,0.1408243036837683,-0.0031894558303652704,-0.03799088696840453,-0.07193055159620643,0.2567723126953424,0.2522398610635984,0.1893494341594735,-0.031786013819225675,-0.04656978433133126,0.014565205696904213,0.004414867431452608,0.00010875406012491775,0.0008871628500294189,0.00021293056839593048,0.0020770312342194806,0.004911794789771272,0.04263707658467602,-0.011758737060803517,-0.003256414454253979,-0.002111233886348318,0.00651450821695181,0.002294251104748608,0.0006205966757380384,-0.007207334577130962,0.03465441612739846,-0.0015939517041649006,0.003977430846774152,-0.0012307816326357045,-0.007225142819364518,-0.04717787265563534
-0.00030095064656092147,0.0040641454455256475,0.12848443045254512,0.04101360586996282,-0.022895886990321673,-0.032070323183697305,-0.009912534687868083,-0.019248311145616072,0.039458453546370904,-0.00945046559591458,0.0048157149860038094,0.12446496859238346,-0.00014306167979251022,0.016223279836955956,0.00015225105541348384,0.009990521606419205,0.022945926216716,-0.015420140664290809,-0.00224489829047744,-0.00443739169776397,0.02560477581940068,0.000858060860785454,-0.023669644387353164,0.11355058778756803,0.0024088083170018325,-0.014517850757172861,-0.010447617305785183,0.4187544098075982,0.33596456476550346,0.18337891246971005,0.006389980133368209,0.015799770208586368,0.002617090760161483,0.0029095202686673593,-0.00040940461998619616,-0.04301325500831697,-6.319756133367821e-06,0.0015078472471202384,0.005725152822843471,-0.002198392366185704,-0.00331974528982731,-0.0009245651802981115,-0.00250489499847096,0.0007984628181417182,0.0019975195058828375,-0.00018872453601882904,0.007585815990214257,0.03768841883668886,0.010971437841124398,0.03278039409487649,0.0003185065622204112,-0.0011611685621016937,0.004172782843970897
0.0002876818426944592,0.012022034708798434,0.03954700726126469,0.015820466773958496,-0.03585006325417652,-0.032153490154839245,-0.012629662650529463,-0.024424166048294216,0.0027717967565108535,0.0010867558882592244,-0.2850967437896173,-0.23123807109712205,-0.019617528414724784,0.005263656273553925,0.0011871485639329126,0.010679719527421928,-0.029349746800816857,-0.010970592664298187,-0.002732027808588974,0.0015029934832922042,-0.0234241970824476,-0.008338294678684308,-0.022673320876222,-0.00553714743818571,-0.0009383544547344713,-0.007357589505144884,0.0018648643724718972,0.3112522518399253,0.2730644149038294,0.006017020169039907,0.00951022219387959,0.01669817316764966,0.00825632933537342,0.002871538551813122,-0.0005191392922615622,-0.004153990851704977,-4.3320783597668794e-06,0.003015118966417495,0.007485801529415066,-0.00510146358175154,-0.005951438690918353,-0.0028899818225710306,-0.0016325670255948161,0.001676340670270148,0.0008816868263412454,0.0025888344039966516,-0.001713107682853883,0.012884438846851243,-0.006975607491445163,-0.007505371724619615,-0.00042974076828896225,0.008372790849654584,0.007154976236967581
-0.01236593783408772,-0.02423741609940853,0.04408059713752094,0.020333108000268503,-0.021496498270466468,-0.038577052661922594,-0.015575509727387818,-0.035984006133266744,-0.020061499374984214,-0.004716050085218964,-0.015559526709032176,-0.00947773705526654,-0.0008711884817124502,0.08530024272860438,0.0021739930330289814,0.0004250666826432971,-0.09760126687845759,0.008173201501032566,0.0002728646742528241,-0.007660070990539538,-0.02414043618851749,-0.022046323886651634,-0.016089841735530398,-0.1264314539530344,-0.006709397098308707,0.00744814321396678,0.012765136657798583,-0.40211092864598863,-0.47823941968684,-0.200162205330688,0.006200910897112459,0.009710678613959398,0.002882406139865421,0.0066506196443048005,-0.001726543547841625,0.0002255144718012134,-0.00036415398833833645,0.0007355930261339394,0.004126844407044229,-0.004446708121023468,-0.011218342824416258,-0.003928703938463517,-0.00430260123131874,0.0011370991266323482,-0.051870319703598844,-0.000760770561992152,0.004085623324001953,0.025950182466703085,-0.004742573458333353,-0.004452091630627125,0.0011197694209650615,-0.002839837900026807,0.01368078430989825
