center_id,meal_id,weekofyear_sin,weekofyear_cos,is_holiday_week,weeks_to_next_holiday,num_orders_lag_1,num_orders_lag_2,num_orders_lag_3,num_orders_lag_10,rolling_mean_5,rolling_std_5,homepage_featured_rolling_sum_3,lag1_x_emailer,lag1_x_home,demand_pct_change_1,meal_id_orders_median,meal_id_orders_std,category_Extras,category_Rice Bowl,category_Salad,category_Sandwich,cuisine_Italian,cuisine_Thai,center_type_TYPE_C
-0.12813385653088533,0.011733619380869108,-0.029939843229289127,-0.26917749205495545,-0.09569253064700667,-0.05323900889334764,-191.5486472694337,0.40277226377529574,0.27660368228283877,-0.5508647870159951,-14.92399761369346,0.8121089417755701,0.08650910544832881,-0.8607663695972543,-1.7068015414597142,-11.185846524885646,-1.1289647906441178,-0.5868064725853313,-0.00032028575973870474,0.014937288113892892,0.011764001950076573,-0.005442816461233807,0.003528157418033556,-0.01433903767238697,0.15284582144028333
-0.1184006680749436,0.11367885374268721,0.07924657714214585,-0.25553357921610376,-0.06988808573266328,-0.01621150075062743,-359.5175850567121,0.7144006842940553,0.49390065439104897,-0.40245643072814563,-15.896508912709978,0.27169429646773446,0.11623149758538977,0.28175058755319965,-1.7967821014444583,186.43528103139937,-1.0876295962738023,-0.09999486197905813,-0.00032028575973870474,0.06616209721111131,0.012026769126859526,0.015959775372818546,0.011345916447168009,-0.02247048310102904,0.1634695672847494
-0.08087432290765634,-0.01848318602093487,-0.03793123147465547,-0.17441399617769918,-0.021419294000442558,-0.08404953562456138,-109.10520414511662,0.1845554205488382,0.2090625171621572,0.38840633289228327,4.712156537435087,0.49006473018282337,0.16367796022787173,-0.6059142882250934,-2.376485712035115,90.39191966222053,-0.6019799705295614,-0.11111766978967809,-0.00014405496948284363,0.011130508007914932,0.0028192851320578893,-0.05103048333959486,0.007718467999842469,-0.04929340399936169,0.09069045111252287
-0.28989894004235506,-0.012711554562329714,-0.29568354375222283,-0.4394967600112891,-0.04509410855894162,0.007636283590537524,271.7973684746064,19.363032587390105,-0.3969718404194308,-1.9939141372022817,5.002460278883936,-0.6145663540195186,0.11778937707901688,-3.2802575961303457,-13.921581465607991,-7.853428110971324,3.893909457187076,-0.09091208830788411,-0.00019269101613792448,-0.024301676351392756,0.0002905759642943029,-0.7418958500309799,-0.03866660137186825,-0.062399561867444456,0.6792766392805687
0.757753520869146,0.01669683841996095,-0.0987143349925023,1.000853010849198,-0.023335733176617607,-0.06943395091119307,198.4896945541842,9.567835575945546,-1.2935077834162643,-1.3096755028445244,7.791467227758573,-0.530308092728391,0.1637418136182702,-2.756795167790312,-2.833344926798823,-38.54661107412392,2.815557087510877,-0.9099229812116731,-0.00024138968753188226,-0.00010369212823138402,-0.4112179167010018,-0.010122792472028885,-0.04579292172425042,-0.017555306331949568,0.09561799935106534
0.00331403598746778,0.10376445236059889,-0.06042939765428048,-0.20076810149320096,-0.04037421959987533,-0.09911009391001044,-104.61175002825428,0.2990647241856789,0.3895932271074927,-0.9712600194038404,3.859941386301407,0.5128626242130669,0.17940018631891208,-0.4835439607909644,-2.4129557361952023,131.34124635570726,-0.38555672400161756,-0.3840136933648347,-0.00032028575973870474,0.01571408484462973,0.0038177581657313007,-0.03070606451359029,0.005006429858145384,-0.021875896438747933,0.08441885789891607
0.11564758069720787,-0.13698098580610654,-0.06472453947900374,-0.46718246282215453,-0.43613192484823216,-0.08907808503627548,125.71200359032889,0.08591167195381058,-0.10917374925485285,0.09752414546829571,12.696379993044058,0.26310779925243727,0.15943805954991325,-1.0316524253339006,-2.173854738994932,39.703855855544255,6.525850371134146,2.1209632798813827,-0.00013619061243640973,-0.012971033834663609,0.003590819576555118,0.018099832199212042,0.007115928336426446,-0.22205899452838215,-2.3576274813176927
0.003009245571179279,-0.16618073289183555,0.13840853004553177,-0.19456520326664323,-0.06688772575881234,0.005402629231350874,-356.55841994192923,0.6207803360919277,0.3894662394485715,-0.565519242271345,-12.917115219113008,-0.17079805838768286,0.1279176086926525,0.8233361113456159,-1.2746971468560542,233.32711832870274,-0.6068511852786217,-0.011391724227342822,-0.00032028575973870474,0.09301298532530985,0.005781509671338906,0.0006491075457250799,0.012075395164478038,-0.025090843745867043,0.10503363277054846
0.11631919537128703,-0.033303671873287706,-1.0720694649847087,-0.22810287358881765,-0.061178212680612125,-0.06800185676067368,336.7481361981215,0.9322013722201586,-0.5811623898427579,-1.5278138248090165,30.435432760969764,-0.05985343501638356,1.1918780150540007,13.636109770430176,-14.096852176547557,48.00176410251391,3.0316236458774672,-9.534483111647765,-0.00017501877039422962,-0.3667278879553199,0.0025135375160197184,0.28863227899776106,0.007188925942307852,0.018475530349160968,0.10325138520456337
0.07880097595604535,-0.017429331007552666,0.08302863843675955,-0.35268251528456435,-0.1415402015347293,-0.06135811569614441,70.27570346958201,0.5816382385670819,-0.7703431070633737,-0.6157331898386604,8.930821032391279,-0.1302990795298362,0.1844288072670045,-1.1100323993003591,-1.7677612359116992,-39.56830827231155,1.321551177283581,-0.6148378522639619,0.1018535339264252,0.004356036960449544,0.003869845046248357,-0.013766245653108569,0.010131777051110956,-0.09417016052488279,0.07297693872006829
