checkout_price,base_price,homepage_featured,emailer_for_promotion,discount,discount_pct,price_diff,weekofyear,price_diff_x_emailer,lag1_x_emailer,price_diff_x_home,lag1_x_home,num_orders_lag_1,num_orders_lag_2,num_orders_lag_3,num_orders_lag_5,num_orders_lag_10,num_orders_rolling_mean_3,num_orders_rolling_mean_5,num_orders_rolling_mean_10,num_orders_rolling_std_3,num_orders_rolling_std_5,num_orders_rolling_std_10,emailer_for_promotion_rolling_sum_3,homepage_featured_rolling_sum_3,category_Beverages,category_Biryani,category_Desert,category_Extras,category_Fish,category_Other Snacks,category_Pasta,category_Pizza,category_Rice Bowl,category_Salad,category_Sandwich,category_Seafood,category_Soup,category_Starters,cuisine_Continental,cuisine_Indian,cuisine_Italian,cuisine_Thai,center_type_TYPE_A,center_type_TYPE_B,center_type_TYPE_C
7.249871701466153,4.439605477846623,-4.4792678053644,-4.999849987295406,-2.8661864429390413,-4.924779620661652,1.0484697438121888,2.588953721732102,-4.197291577282704,-3.2241548673089793,-2.404353043658629,-2.6235192853333156,-10.480606490950864,-2.5025612048562076,-3.159910389389057,-1.82904614460794,-3.191000181258069,-47.977838766046595,-32.59532091061126,-49.90073034779713,-0.14060398991438294,-1.1161350423025267,4.595187605391186,2.0010718830538043,2.849479805158943,0.42000665113019303,0.15854030334654082,-0.03288577747936708,-0.018537009559745393,0.00016615931332263282,0.2061337131716657,0.6256644443663182,-0.6017235903791914,-1.439634588636329,-1.2587085833150382,-0.9817221009465347,0.05416566747824297,-0.8496516558171068,0.011212525772933338,-0.01771164838791986,1.4233636888990822,-1.4108230954343213,-0.20421518021556212,-0.051232740761992385,-0.6382851221575062,-3.9824435537107252
2.7972987209608773,2.210083201168384,-4.700915892629274,-4.894020650835106,-3.8582887230659297,-8.20431558664186,1.1865385788776814,1.4681165856581408,-6.334101473003061,-3.7476655199265005,-3.9454931229434473,-3.7887320406155736,1.615049518952639,-3.065695210061611,-4.585232688203938,-2.504641151264755,-1.4099500462022097,51.94563169304741,1.0303917197824846,-13.154777094469333,-0.31607440649295393,-1.1287533457818963,3.822491300023504,2.35171590318095,5.466326208074576,0.38304601177948605,0.15190792331267394,-0.007898323474499187,0.10886470820787968,-0.08658953099128282,0.14664341490760574,1.097160011540487,-0.4697137893389515,-1.903394208427803,6.587623694113198,-0.8561597298875504,-0.3922150926756804,0.09512924630503017,0.040315004640697406,0.01927558233643604,0.9552258671590271,4.109451225806934,0.24435836221703722,0.06271883095432837,-0.6586221484006968,-0.2908464492968004
-4.37565309464544,6.739945710337258,-5.05206209578683,-4.439099369053992,-4.60112481050386,-6.8464090556893185,4.826168770915258,2.4079932792268224,-5.796286306186176,-4.085015220935595,-2.7550486546032693,-3.872303713502951,-8.954466110483624,-3.3697748509660896,-5.482625719562372,-10.858580314529057,-9.125676019992842,32.527415472280516,7.669807800456513,-5.283274226558351,-3.4054698025470627,2.3814968384823167,-17.89730920725732,2.232520802761754,4.201998895027215,-3.6173560259768407,0.17911471632416875,0.014786650855858284,0.08059257804293862,0.006095725739698887,0.4208207813843009,0.9162251836018174,-0.9613317290714548,-1.659215349681617,-1.1457954428043013,-0.8320362068727829,0.02262013326731624,0.2581614829627772,0.0959113862909073,-4.511947476566756,2.475781802755097,-2.4759541367119935,0.30755901878263836,-0.1369330459409642,-0.5820289152082005,-3.8516431439954046
-2.1675906031367576,-1.18150903256485,-4.089142681908818,-4.532081954364751,-4.742522131180288,-6.160700266787045,1.4453520430696039,-0.9356550471669046,-6.550389895621692,-4.698044890847155,-2.6876999424221153,-3.227368889904355,-42.05360307162271,-4.054973376992747,-0.2989711020508155,-3.8492773411138295,-8.252050476515922,36.7507834899326,3.644320462407191,-18.10762751594643,-1.7092831741845855,-0.7835067460080956,-3.9947282251524268,-15.557429110147844,-13.296014665270913,0.3037371196183313,0.10246110003102589,0.021373018604225528,0.08284492351787856,-0.05127551473174519,0.37748198114250014,1.049530461052395,-1.2541649390003022,-1.8506797400312371,-0.26921203179583986,-0.6384532083510466,-0.12435838140976847,0.2782399564829819,-1.6409278231834945,-0.05973480131930522,1.533462047080077,-1.2339228529908428,-0.8927415918391199,0.09684805242460247,-1.4073995247207396,2.246812919698893
45.15752598906754,-0.5306290550715173,-6.698511097538852,-11.507647167644521,-6.58351909822051,-8.588932444499493,29.13421086390916,-5.021683287090971,-12.397058478805832,-8.543186198018153,-5.7042523749851455,-8.131821316448738,471.2342545535871,58.22948830907981,42.0423750368491,-0.34479782941322895,37.901351010220935,214.40615703305158,144.13456437981708,390.48411754397944,-2.5518495584026493,-8.115028800074192,-13.946500453921582,6.895671211874122,9.912069839622784,-4.245123532523258,0.14637988492974918,0.034446642769411576,0.04126612424143971,-0.0645303058565501,0.5584860839626755,1.1558540618523974,-0.2641591810343828,-3.2676052013482235,-0.30764108322746736,0.3695247485645839,-0.08885013695865383,0.3557767985997158,0.3617645451759539,0.6438880570016884,0.24738187004551498,-1.3480408958631567,0.7392596096230566,-0.7947678067665578,12.613672236945863,4.987878056154926
9.389191958812466,4.327204661947894,-4.619463315974736,-5.031253565858865,-2.919376751671908,-4.643944844773702,2.427238063522194,11.759640663334999,-4.212868115982705,-3.4428829628918454,-2.5129474415468236,-2.2637478814917875,-82.01681588174344,-0.9326110210118708,-3.160446481745013,-1.0033796809008193,-6.551943402810527,25.30132388840938,-17.133704338928784,-20.893147780897948,-2.117618619033763,-0.7628135060029373,2.2943409495839715,2.3712337705234128,-8.85251556883185,-2.3988558294149662,0.1969999624187414,-0.01280958676808253,0.10371987005724868,-0.052256286414727925,0.2280738985394594,1.1594027669224498,-2.442882825694306,-1.7808715182597328,-0.3622059218856224,-0.7636829499188025,0.08729492657645432,0.2776190713793416,0.07560999883594455,3.5396871072011034,1.9476429530044401,-2.345252312372536,0.11492029172433166,-0.14651207992626203,-0.4748282623707565,-1.3793797560307774
4.225551783877256,0.8968004917707005,24.745888597176425,-6.377288445535595,2.6441279594812497,9.415444562684355,5.347889276719725,-1.2691767718929856,-6.733837468399041,-3.6118821556732286,-4.849326075801788,3.9324111112189706,27.552067383691806,-5.080652065366962,-3.0121057023442543,-1.0738621974767237,-7.523817629008553,31.657297933640958,-23.676872621452635,-32.058413354293435,-1.5886078884737347,-0.5274576089778611,1.9826425430734873,3.2240399243264677,-25.325095315295396,0.5194772123252931,0.20379747167827236,-0.0002490461380035176,0.1830615084810941,-0.0650247006255235,-0.09791712140344871,1.254029738592124,-0.40687967511405504,-1.9171667961743242,-0.2828049110356053,-5.365895560817697,-0.1822345234742679,-0.0036177267560252406,-1.0316572948756961,0.30267234568164025,1.9771862022118254,-3.5073119754176436,-0.6622614769619739,0.10963657644320147,-0.8519197476925686,1.88023807430365
-4.219581123820976,1.137801289646832,-2.4952442946708944,-3.734060416045247,-2.632393120136317,-4.0945108070018,9.304102357180017,4.271930923952769,-2.9760333059773116,-3.0304402174780276,-1.9337981931476091,-1.4448472179213439,-63.66522641558475,-0.5888273343759226,-1.8246730143194942,-4.051191737079144,-1.9642155284690066,-57.228201961006306,-29.301861266610537,-35.30786962738564,1.166770405199826,-1.0361970053071545,2.5464503861287735,2.01893068796361,2.2051674367548237,0.313768393488344,0.15879978397379832,0.27068338794976904,0.07364309202850461,-0.047402219431782015,-0.0220185825442128,0.26555369479869795,-0.5261485568749034,-2.137134641036142,-0.30201941955460204,-0.6990958720957783,-0.12282933143724661,0.10340447306797494,-0.04570219847265646,-0.43616089363798993,-2.1061750917867332,-1.1556854014158109,0.058192374744199575,-0.12666929565936044,-0.7898981299187092,0.9693863143580651
16.422005198194164,5.6790630951923005,-5.844390909530534,-4.301905873788813,-5.010708653931604,-8.091662358776388,5.872254243447707,-6.159668814552353,-9.596069991181013,-4.548127748069512,-4.029337972079547,-6.151691122891463,28.75298758644815,-7.376386018303923,-3.077298730245922,-2.4649571756580237,-5.972888901087705,80.63010404817959,15.785535804606107,-10.713048720585881,-1.4704163648890847,-1.19562498890621,3.3543555009640627,3.2913350006316433,4.987621425648127,-3.6713475563597107,0.12586772336950253,0.0008839973912634875,-0.28312565528107636,-0.13430873051868122,0.21517340167116483,1.2089199685793564,-0.4570815692491659,-1.8295689853505628,-0.33302244137215925,-1.3121128158025923,-0.2129929102344387,0.04181632253319458,0.01998560947645047,0.328699963426988,3.2214043539805193,6.100683343192793,-0.41690126067130817,0.1380886516639972,-0.6127998953623199,1.1347221458026417
-6.5401019560199485,-3.742462644961722,-2.22015924484094,-3.410461680014971,-2.5743790097946255,-4.41931998096501,-1.067636992688688,0.052411393770772856,-2.790883821655021,-2.2855539754679732,-1.5390777457671108,-1.7193630261814634,-58.73135411417634,0.07647990313735903,-2.9120092396243664,-2.663281909972494,0.49614867137409446,-51.99246086752347,-28.36635029817682,-35.47117469584466,-0.22311382307622796,-0.5043280822142417,0.33856031568926215,-12.243314620762293,2.1360466801434197,0.01879464856882271,0.024799599082528097,-0.035504419411572556,0.06587215221793882,-0.06411548467994474,0.07134722141858633,-8.13387142184973,-0.8126979396595424,-1.7396268074882293,-0.5114603726337608,-0.6306671520971633,-0.02369080791173578,0.1004218521563373,-0.06612431416648104,-0.9168556609881402,0.8216254356483039,2.7242184185063634,0.0465741167061511,-0.1000758739102482,-0.8886034478930926,0.6355129683613518
