center_id,meal_id,checkout_price,base_price,homepage_featured,emailer_for_promotion,discount,discount_pct,price_diff,weekofyear,num_orders_lag_1,num_orders_lag_2,num_orders_lag_3,num_orders_lag_5,num_orders_lag_10,rolling_mean_3,rolling_mean_5,rolling_mean_10,rolling_std_3,rolling_std_5,rolling_std_10,homepage_featured_rolling_sum_3,price_diff_x_emailer,lag1_x_emailer,price_diff_x_home,lag1_x_home,category_Beverages,category_Biryani,category_Desert,category_Extras,category_Fish,category_Other Snacks,category_Pasta,category_Pizza,category_Rice Bowl,category_Salad,category_Sandwich,category_Seafood,category_Soup,category_Starters,cuisine_Continental,cuisine_Indian,cuisine_Italian,cuisine_Thai,center_type_TYPE_A,center_type_TYPE_B,center_type_TYPE_C
-1.7672980224370132,0.667487627121626,2.510862339025957,1.6930699778029132,-1.7372916377522551,-2.9808982470593715,-1.2118642594563134,-6.565069612460004,5.519497243899166,16.873986279437354,-78.28482818054931,-2.8146522473693136,-2.529685880029228,-3.4120070550397554,-5.7636512151621915,-20.195232871659947,-14.739849736000876,-17.651220084395305,0.4105126614509955,0.5827087134233423,0.659690463981506,4.480061725618677,-5.588336977534597,-3.982003131344383,-2.8073587252493457,-6.285381372234497,1.1409743446068399,0.01112534188868236,-0.016719879097203814,0.03521143437808977,-0.0020198457137385706,0.17381529433978885,0.2612665515106305,-0.5119370930643252,-2.2465500414407975,-0.3604030471370742,-1.4028770995418578,0.2405791912384859,0.000904520219632032,0.0096379746245274,1.759289530898535,0.9460098250956122,-2.824750112922688,1.8030928886839237,0.09840389446414526,-0.40770583841868313,0.0698945449785368
-0.08999417342306566,2.0309575593967586,-4.959753163178017,0.0812238908381031,-2.572753796179472,-6.706076894650985,-4.097645741048851,-7.05846660712731,11.572365540227286,-1.317986679041992,214.85113002701752,-7.102822167462921,0.26905474883361674,1.6154193986577465,-4.982707067759506,53.80029726064725,21.749673078349133,-6.225058040308192,-1.855525205129428,-2.145800916060245,2.9769325643875626,10.43888883255786,-15.580557452939553,-8.253813529187918,-3.5981713282588768,-25.906699812935553,-0.05516262707708207,0.12992074458997163,-0.010668703269430863,0.04920000883655554,-0.0020198457137385706,0.15848209856912948,0.40960002852312927,-0.1341193649728274,-1.8763379001086007,6.795768498707311,-1.1887350453409842,0.11175296550880401,0.003985550312109103,0.0461123374313158,-0.3184434942901,1.9084522529960428,3.564888276852133,0.16409978113603635,0.15927375759629872,-0.7007365964956768,-0.4102197859324951
-0.6822156168567027,-0.2132788921025048,-4.383570416617116,-1.7930039643039863,-2.678665513261972,-4.263033237734856,-3.2413976859318847,-4.307634654059354,4.7776274963595755,2.6723009074926543,8.658208878682053,-4.692044996137213,-1.6803339738999703,3.6446709139168116,-2.0043165943363204,27.06033981530236,37.934340787628024,1.0619627400908078,0.5592205976432947,-1.6682914221435428,1.6475106514117575,6.283022972642261,-10.144918701329383,-4.293787357110233,-3.0171011826061167,-6.898226111504288,-0.918230544065912,0.011629923204556488,-0.010668703269430863,0.04003610716118162,-0.0020198457137385706,0.1732573614366482,0.32210693018224523,-1.5760178694324212,-1.742259421620152,-0.40669903304311067,-1.5368483520774352,0.09385233942124253,0.003985550312109103,0.014738855712944657,-2.1665485735768457,2.277139688915693,-1.5842362925534752,0.07357402112641893,0.12614926374759455,-0.24251961292612434,0.33212343002441674
1.4322157384520002,2.199007202763892,3.7048155028544256,-0.8885647635522953,22.277512606565654,-6.6590639930852875,6.615682411751164,11.583719166571115,7.001992077586403,-7.637818873669308,32.88769157250532,3.427196293172842,1.6572495479026041,-0.5864817067117771,-13.348676526508074,69.51749373127494,26.08954579704528,-17.0456743068516,-1.026877654799173,-3.9480665257257757,-2.2181457268589795,-32.08511998082057,-13.073809316015524,-4.366755402382898,-1.812077414628924,28.544032637714356,-0.03720611448949407,0.0018761481813031244,-0.010668703269430863,0.10305322561309144,-0.0020198457137385706,0.0007129655365166138,0.8614087436066747,-0.354307929055903,-1.5875133293988248,-0.6188577198604432,-2.5430291846476267,0.02958390496904484,0.003985550312109103,-0.5972340005032486,-0.9686510834944035,2.8964617700961592,-3.3708824904531522,-0.8495105480476329,0.15834641854282808,0.23940603377434166,0.3456384391361696
27.60541504561555,-0.5849866937661583,-31.647175057933627,-0.6620752802505401,13.38934244441054,-11.175422020030721,54.24540362881955,46.278391738303156,34.38549910150889,0.284043433987885,416.97494730415093,9.55151236704195,-3.4089462258299825,1.8274797255407675,-7.622683722501172,99.55251370754783,57.89112086649026,29.754238115416054,-0.0983036376696791,-4.480560075589771,-1.9249133618837557,-44.02664846170544,-17.71035119177936,-7.937011106545225,1.7431857385129477,72.59308142610449,0.16798293082665133,0.0034241447488809794,-0.010668703269430863,0.28686189180064314,-0.010197749156918087,-0.09626919549846244,0.3642652902652342,1.203695400718777,-4.996518939566819,-0.24281110466521907,-1.6804344006086411,0.008179424778207378,0.003985550312109103,0.012091784046233879,-0.471256860300147,1.711811192923782,-5.240635402539438,0.11255155177169972,-0.11026309471032726,0.7751553830818545,0.6024475726326509
-2.709104737760073,0.5667045189397256,-0.6752891438118629,1.279957736466031,-1.2311197613152254,-2.8890476877718023,-1.6853369859435061,-4.365988434523739,1.6664203315730148,6.308740301315737,-73.61750032714237,-2.5714737391318883,-1.378566013932886,-2.036527939207966,-3.7335091919073307,-24.990246930861364,-24.236756602563567,-14.381806412844064,0.5998398423313606,0.8661494705055565,1.6300377047325632,-8.092602768872421,-5.681090511813185,-4.408948186925257,-2.681854381138709,-5.551259587832416,-0.022176889479575218,0.005357591246568628,-0.016719879097203814,0.03823601138278069,-0.0020198457137385706,0.1211296456100151,0.22239127584055846,-0.823566358095214,-1.64646147160893,-0.5111653453799155,-0.9644013705713093,0.23249350302619062,0.000904520219632032,-0.2822655489232299,-0.26826708156207024,0.5551638984466376,-1.4059538205275501,-0.3712615623197347,0.08739209464443125,-0.4110078358830371,0.3073859964879767
5.261675258008025,-2.2350017157743856,6.051812157819357,5.9828115488210525,22.130723940460616,-5.470396615520913,12.68740709379174,-5.327422530411078,3.8830491674414715,-3.6287083916389364,-3.4808162846519326,-2.288517907205987,-4.744597614150005,4.067145761389163,-12.85673154735765,32.794543921774626,34.49443720800829,-7.078302946537575,1.3510516423924985,-1.4327570868087247,-1.050109215346748,30.803897449015707,-10.269971333785374,-6.109315986646191,116.74664296645786,26.144166749683258,-0.019778590975257363,0.00663397467558207,-0.010668703269430863,0.025633028214952,-0.0020198457137385706,-0.0636333616446888,1.0805025841081217,-0.3895056986055456,-9.628059372613938,-2.425204262773935,-10.839810645165258,0.04717204181019749,0.003985550312109103,0.026870780651224623,-0.5845175501483814,-0.015094844910840958,-3.3857607058607075,-0.566947806361508,1.73452046194259,6.289278224905317,0.17374290176473556
-0.8634323033122037,0.02213326929557987,-13.30970417251112,-3.587726432131166,-1.4372506607849436,-2.5560180398542984,6.5452551643532155,9.707392097043957,-1.3438984279076716,-1.8229619088420874,-70.58012748064822,-1.9399922215458123,-2.2173415904982456,-4.3334413351368095,-5.527864234546562,-27.262978052608652,-20.985151139621877,-16.30874312679893,0.43372326435966335,0.7677317379813294,1.5560954209027662,3.6251421162782176,-5.210915126204206,-3.659976260382772,-2.291372134113979,-5.449078417816557,0.25291225154839525,0.011707197499370423,-0.01688667790531373,0.04684564688102219,-0.0020198457137385706,0.004693754156485977,0.3427747127270643,3.0822101033860054,-1.2428310997199858,-0.7875868546875907,-1.1298490113113804,0.08036937989574787,0.000904520219632032,0.006264896311194922,1.4638181506867765,0.68862224519121,-1.901125740645892,0.16484891423473022,-0.19998759144567563,-0.32664307027534795,-1.1498459127518676
-2.6572247847141712,-0.03245191600502348,-7.102734611652124,-2.028242599672521,-1.4260341995766914,-2.446763027308365,2.583360152989035,3.4400799975210825,1.650447756547975,0.6846666952786111,-92.53476132291381,-2.041369827336854,-2.322468019381104,-4.4384504208316296,-3.3128481227862525,-39.5179909490164,-31.555455193495607,-21.66810495155013,0.5385217667628451,1.4541226004492653,-1.6370053792246007,3.6970168245230237,-5.609531572619455,-4.15346226604281,-2.2500773245020858,-5.760128566377723,0.008540565559941668,0.01165560906553093,0.1950509303862356,0.030509452673956244,-0.0020198457137385706,0.0077796414518310295,0.3380530049784733,0.06132989904234802,-1.0943486895103391,-0.7527739092663959,-1.5152880062941338,0.029117826298993205,0.0021028160094515394,0.0067548801715395694,-0.46314253247424675,-4.395220867734588,-1.9554770558668206,-0.18016136016239148,-0.2395822866710164,-0.2583462995026257,-1.345091742306374
0.7168581794594518,-0.5215016056037964,-5.743293826895325,-1.108957384915653,-1.3921142595087639,-2.436270191074268,-1.0207584715783617,-4.0184530744665725,-28.038956536193442,0.9135016535930177,-65.12570833024388,-1.8799540318652113,-1.9719595218851043,-3.9843500762305646,-7.051908636482181,-35.44753192091896,-26.983245465937177,-25.348526830213338,0.42894595759660203,1.2829927796252276,2.2571852301249997,3.948659708833076,-5.899126722361546,-4.193121971627995,-2.2939262172616806,-5.639937183380219,0.18196590955127145,0.01112534188868236,-0.016670872972603088,0.01279135058686966,-0.0020198457137385706,0.09410436870905599,-2.1053397157288756,-1.4524586806615976,-1.7078446115315393,-0.4010165897576006,-1.0458427603128138,0.09789731272392933,0.000904520219632032,0.01424664399224716,0.04039854755098026,0.6136629086326111,1.1912971438329485,0.1692757795172126,0.12021675205099225,-0.38687038871811164,0.3316110237579836
