feature,mean_abs_shap
order_range_3,0.11595218505922268
emailer_for_promotion_rolling_sum_4,0.11283638982127703
trend_strength_5,0.1124262574468765
order_range_5,0.11103667928430551
cuisine_Thai,0.10144409193219973
category_rank,0.09913969978429779
center_type_max_encoded,0.09853790908057451
cv_3,0.0982795901986311
volatility_ratio_5,0.09303502890116595
category_mean_encoded,0.0879266567286838
num_orders_rolling_std_3,0.08562957029472662
category_median_encoded,0.08547751782354851
cuisine_mean_encoded,0.08287069536497532
category_std_encoded,0.08202075228759793
center_type_median_encoded,0.07938312892502988
cuisine_median_encoded,0.07679958790263855
trend_strength_3,0.07423672821818214
emailer_for_promotion_rolling_sum_3,0.06297399379579782
category_Beverages,0.049788731771403805
category_Other Snacks,0.038398429494518466
category_Sandwich,0.03719704150317767
cuisine_count_encoded,0.03373046017215255
category_Starters,0.03368531900712146
category_Salad,0.03263345153508464
category_Seafood,0.019136111768181585
category_Desert,0.015994404841177545
center_type_volatility,0.015666516924555413
center_type_count_encoded,0.015408700599453234
center_type_market_share,0.014517393547209516
cuisine_market_share,0.013786431741169725
cuisine_Indian,0.013599882711797278
category_Soup,0.010705019838348305
category_target_encoded,0.008877728327489074
cuisine_target_encoded,0.008854704780598148
center_type_TYPE_A,0.007085162722059278
cuisine_Continental,0.002681966615380206
cuisine_Italian,0.0015487106504321175
center_type_TYPE_B,0.0008529495812283518
category_Pasta,0.00046550381908835224
cuisine_min_encoded,0.0
center_type_min_encoded,0.0
category_min_encoded,0.0
center_type_TYPE_C,0.0
cuisine_cluster,0.0
category_Biryani,0.0
category_Fish,0.0
category_Rice Bowl,0.0
