feature,mean_abs_shap
lag1_x_rolling_mean_3,90.90942118519058
num_orders_rolling_mean_21,21.065342911835657
num_orders_lag_1,21.03866289949445
lag1_x_rolling_mean_2,20.846425250319555
num_orders_rolling_mean_14,20.706597022604363
num_orders_rolling_mean_5,15.299967383777753
price_diff_x_emailer,12.88704370304111
meal_orders_median,12.427761000318691
meal_orders_mean,10.312575835955343
checkout_price,9.825758205699653
center_orders_mean,9.073622050216047
rolling_mean_5_x_emailer,7.961297610128703
num_orders_rolling_mean_2,7.947587361690567
mean_orders_by_weekofyear,7.349026271770123
price_diff,7.293481716999129
num_orders_rolling_mean_10,6.927387282696796
meal_mean_x_discount,6.4606262856721015
lag1_x_home,6.250035999281684
meal_orders_std,5.193660704493703
rolling_mean_2_x_home,5.164948717849677
price_diff_x_home,4.978040462155441
homepage_featured_rolling_mean_5,4.86135887409918
num_orders_lag_5,4.603764215161029
num_orders_lag_10,4.398093601883739
rolling_mean_3_x_emailer,4.072744472812751
emailer_for_promotion_rolling_mean_5,3.9987255271675233
rolling_mean_2_x_price_diff,3.947834004892433
center_mean_x_discount,3.9410260928043197
center_orders_median,3.584047303320626
center_orders_std,3.4625991929892312
homepage_featured,3.4206622093844805
base_price,3.1686394882498687
num_orders_rolling_std_21,2.986360664269109
lag1_x_emailer,2.9781300565482924
num_orders_lag_3,2.7715974955232636
weekofyear,2.7499692583342563
num_orders_rolling_std_14,2.4071618362569636
category_Beverages,2.3872403973334673
num_orders_lag_2,2.274400695378007
mean_orders_by_month,2.2015707652787913
weekofyear_sin,2.0158813754690987
seasonal_week_x_price,1.9819866700727713
rolling_mean_2_x_discount_pct,1.973015891622687
weekofyear_cos,1.9654229414166746
checkout_price_sq,1.9209371100121484
discount_pct,1.9090518510433758
lag1_x_weekofyear_sin,1.8756077165830394
rolling_mean_2_x_emailer,1.8184077376915462
lag1_x_month_sin,1.713423315368052
price_ratio,1.5646908647465914
num_orders_rolling_std_10,1.3648675267118342
cuisine_Continental,1.344637875804715
num_orders_rolling_mean_3,1.2898673846458706
cuisine_Italian,1.0774274851462455
num_orders_rolling_std_3,0.9883842290531966
num_orders_rolling_std_5,0.9680324064679721
month_sin,0.9647541917815525
emailer_for_promotion_rolling_mean_3,0.953506674754321
homepage_featured_rolling_mean_3,0.9256000080581194
num_orders_rolling_std_2,0.8745957914380338
center_type_TYPE_B,0.8730946346721848
discount,0.833925951348356
rolling_mean_2_x_weekofyear,0.8266297658649489
discount_sq,0.7447830766087669
category_Extras,0.7396693433349655
emailer_for_promotion,0.7119780240570143
category_Other Snacks,0.6457840202023482
center_type_TYPE_C,0.640934305999619
month_cos,0.6280762743203147
month_centered_sq,0.6151605111430882
rolling_mean_2_sq,0.6150113118468454
base_price_sq,0.5849459891580402
category_Rice Bowl,0.5564249521387565
emailer_for_promotion_rolling_mean_2,0.5562343008435726
cuisine_Thai,0.5122154372225982
cuisine_Indian,0.49947497584275946
homepage_featured_rolling_sum_3,0.4852580083316302
weekofyear_centered_sq,0.47768728654942033
category_Salad,0.37145119647557984
emailer_for_promotion_rolling_sum_3,0.32116377458832895
homepage_featured_rolling_mean_2,0.31017914205439373
category_Sandwich,0.30725635678081403
category_Pizza,0.3049317056634585
center_type_TYPE_A,0.26304043344442324
category_Starters,0.2620650935806921
category_Desert,0.19378008474422725
category_Seafood,0.12930940557653106
category_Pasta,0.05998772278718039
category_Fish,0.05838433834200024
rolling_mean_2_sqrt,0.04398023546662463
category_Soup,0.0399303686894071
category_Biryani,0.0006114306436324153
