checkout_price,emailer_for_promotion,price_diff,category,center_id,num_orders_lag_2,num_orders_lag_4,num_orders_lag_5,num_orders_lag_8,num_orders_lag_10,num_orders_lag_12,num_orders_lag_13,num_orders_rolling_mean_2,num_orders_rolling_std_2,num_orders_rolling_mean_3,num_orders_rolling_mean_4,num_orders_rolling_std_4,num_orders_rolling_mean_5,num_orders_rolling_std_5,num_orders_rolling_std_7,num_orders_rolling_mean_8,num_orders_rolling_std_8,num_orders_rolling_std_10,num_orders_rolling_mean_11,num_orders_rolling_mean_12,num_orders_rolling_std_12,num_orders_rolling_std_13,num_orders_rolling_mean_14,num_orders_rolling_std_14,num_orders_rolling_std_16,num_orders_rolling_mean_19,num_orders_rolling_mean_20,num_orders_rolling_std_20,num_orders_rolling_mean_21,num_orders_rolling_std_21,num_orders_rolling_mean_22,num_orders_rolling_std_22,num_orders_rolling_std_28,num_orders_rolling_std_35,num_orders_rolling_std_49,num_orders_rolling_std_52,emailer_for_promotion_rolling_mean_2,emailer_for_promotion_rolling_mean_4,emailer_for_promotion_rolling_mean_5,emailer_for_promotion_rolling_mean_6,emailer_for_promotion_rolling_mean_7,emailer_for_promotion_rolling_mean_8,emailer_for_promotion_rolling_mean_13,emailer_for_promotion_rolling_mean_14,emailer_for_promotion_rolling_mean_18,emailer_for_promotion_rolling_mean_19,emailer_for_promotion_rolling_mean_22,emailer_for_promotion_rolling_mean_42,homepage_featured_rolling_mean_2,homepage_featured_rolling_mean_3,homepage_featured_rolling_mean_4,homepage_featured_rolling_mean_7,homepage_featured_rolling_mean_8,homepage_featured_rolling_mean_13,homepage_featured_rolling_mean_15,homepage_featured_rolling_mean_16,homepage_featured_rolling_mean_19,homepage_featured_rolling_mean_20,homepage_featured_rolling_mean_21,homepage_featured_rolling_mean_22,homepage_featured_rolling_mean_28,homepage_featured_rolling_mean_35,homepage_featured_rolling_mean_49,center_orders_mean,mean_orders_by_month,base_price_prod_price_diff,base_price_add_price_diff,base_price_div_price_diff,base_price_poly2_price_diff,price_diff_prod_meal_orders_mean,price_diff_add_meal_orders_mean,price_diff_div_meal_orders_mean,price_diff_poly2_meal_orders_mean,base_price_prod_homepage_featured,base_price_add_homepage_featured,base_price_div_homepage_featured,base_price_poly2_homepage_featured,discount_pct_prod_center_orders_mean,discount_pct_add_center_orders_mean,discount_pct_div_center_orders_mean,discount_pct_poly2_center_orders_mean,base_price_prod_discount_pct,base_price_add_discount_pct,base_price_div_discount_pct,base_price_poly2_discount_pct,checkout_price_prod_price_diff,checkout_price_add_price_diff,checkout_price_div_price_diff,checkout_price_poly2_price_diff,checkout_price_prod_mean_orders_by_month,checkout_price_add_mean_orders_by_month,checkout_price_div_mean_orders_by_month,checkout_price_poly2_mean_orders_by_month,emailer_for_promotion_prod_price_diff,emailer_for_promotion_add_price_diff,emailer_for_promotion_div_price_diff,emailer_for_promotion_poly2_price_diff,center_orders_mean_prod_meal_orders_mean,center_orders_mean_add_meal_orders_mean,center_orders_mean_div_meal_orders_mean,center_orders_mean_poly2_meal_orders_mean,homepage_featured_prod_price_diff,homepage_featured_add_price_diff,homepage_featured_div_price_diff,homepage_featured_poly2_price_diff,homepage_featured_prod_discount,homepage_featured_add_discount,homepage_featured_div_discount,homepage_featured_poly2_discount,checkout_price_prod_homepage_featured_prod_mean_orders_by_month,checkout_price_add_homepage_featured_add_mean_orders_by_month,checkout_price_prod_homepage_featured_prod_discount,checkout_price_add_homepage_featured_add_discount,homepage_featured_prod_discount_prod_center_orders_mean,homepage_featured_add_discount_add_center_orders_mean,base_price_prod_discount_pct_prod_price_diff_prod_meal_orders_mean,base_price_add_discount_pct_add_price_diff_add_meal_orders_mean
-7.916134212071712,-3.0173942618606926,-5.430936073475758,-2.171310535507922,-2.6214282844233683,-0.6815624195723625,-5.562516633885179,-4.386828157367507,-7.727543777959848,-2.1282557708849614,3.0111029934866824,-3.135756709532268,-14.157116063470479,-0.1812420783337006,-10.81953148146429,-3.150009885823903,-0.31548588190188154,-2.9476849794247837,-0.34598213323276694,0.13927185282306243,-7.390863460115927,0.09840257694790727,0.3153806989814533,-3.5795961813473496,-3.70107182709985,-0.10737754742438571,-0.09000507675468256,-2.4206609683701186,-0.6021346695255988,0.2427922358066626,-4.84978637584765,-1.8150218318568245,-0.047548433785481646,-1.6816843960023282,-0.11488708479275214,-1.3566824340984338,-0.021078612171243842,-0.15483871783703212,-0.1504146263109653,0.07709938637065875,0.10893898218166888,0.0053778765158585,0.3109509389587829,0.10832617678607437,0.7566141331288849,0.2826091371903024,1.1873345554404522,0.001723531342840472,0.35019675216658497,0.0082488470031698,0.4723192617436218,-0.4671817266213759,-1.6014276702756747,0.045254869283204775,0.4923732728221086,0.20552495750256844,0.7715550256785677,0.2362554258359497,-0.2933549417678559,-0.3997818279677929,-1.0160900888983675,-0.22429737233045746,-0.578227806700203,-0.10408202433379862,-0.6012817654989566,-0.16672081320138252,-0.3036295762514933,-0.16563247743986112,0.6369497672151578,-0.4251253992280956,-4.582542948461551,-1.2907505126358034,-0.02243962677989998,-0.02065159473604476,-2.7348156338298533,-0.12497494903537268,-8.55574749799396,-0.5421327350820094,-1.2408074262464448,0.27889321181354787,-2.0208890014237526,-0.5187031338707931,-2.7357822791333817,0.14811544068473007,-2.162948318448544,-0.6241813187848619,-2.004755029991686,0.3497482812310743,-0.34508619088252684,-0.579498761307713,-4.126740759443134,-4.11132690204797,0.028084915332986495,-0.5439022057461792,-5.988673891241484,-1.7970859667996246,-4.9773807083826656,-0.8546145750435478,-2.7065237551321806,-1.6344540816577442,-0.44827588905634963,-0.5316859237263946,-8.973549778980122,-0.4787757855109423,-3.0925843571645855,-3.1837676240995925,-0.7727754774861,-1.7504789728538097,-0.06124620762223537,-0.17517327729277296,-1.276304836688098,-1.5374621580964902,0.01947162951280589,-0.4475041866245483,-0.9665046973691284,-5.978189673416853,-1.1884507066247747,-0.4841858325737831,-0.9371864617112371,0.8648970357363983,-0.44190866346362906,1.2176295825897285
-2.627340309175097,-2.811334359867755,-0.8829559980067029,0.37551735974338474,2.4217391003413278,-1.387526634470381,-10.289968528199438,-2.6624944432971343,-3.299981610878353,-0.22227102779519395,-4.013076439817496,-0.9705812641542811,-22.579617356577526,-0.43842400179593044,-16.04953637700308,-5.208329889604972,-0.30734970777490367,-3.4712834455689476,-0.902923722700182,0.016391192312631264,-7.106619014324355,0.14326290703385214,0.2528451864158607,-2.6912805742575685,-4.5560499106241,0.026636149225663115,0.3589129898359927,-1.3411097287281197,0.2331345150038917,0.3732582045569277,-1.95738515743478,-1.326922202631923,0.06509879021320004,-1.1256660196028194,0.18030221714207947,-0.7371370007351136,0.3981054184620693,-0.027883302158299574,-0.4130208774733053,-0.32026627355627313,-1.0309369386575526,-0.02040105764452834,0.2095170523478912,0.10601051659763941,0.7499755268897285,0.2151866535480684,1.11211653093027,0.045298427417940434,0.42581115184202767,0.04114072045568886,0.5740870574127259,-0.08320040960440923,-0.7822650330972246,0.053629778913824484,0.6139594122554635,0.23947353318169,1.0115138856660235,0.3380220845632229,-1.9261388184036867,-0.6791205163804515,-1.7391499629857896,-0.41497228668579206,-1.2760065469169048,-0.12915835073635118,-0.9497608741661884,-0.25148015846028715,-0.7741070309838711,-0.23262701180221526,-0.8556485629449357,0.3714452369574092,-0.2577296398935417,-0.22089452395420112,0.10960160532142675,-0.010954734663865394,-0.48032508089260434,-0.07646141162561511,0.10399442967834648,-0.21651558377858976,-1.3464561008616465,-0.3984760754987501,-2.5930165454773375,-0.5699558540675155,-2.6636341231492935,-0.17481687921727265,-1.8038292683247426,-0.5437650415867067,-2.1884261132094016,-0.3306180368156246,-0.5889043396816703,-0.5383539910696447,-0.069878201634164,-1.1778903367528566,0.03170765397977193,0.07302063141076222,-0.012534591778356897,-0.2554942182567133,-2.296687552732181,-0.00614965524706996,-3.0613715625989704,-0.23743226827320346,-0.5400498325605557,-0.6212521147783584,-7.186694230724941,-1.4087314132847086,1.5284709921791626,-1.6614233408256769,-0.7009314795293227,-0.03743333830332763,-0.09550260361325906,-0.20137710454803195,-1.6609312582555613,-1.592601506852549,0.08423478845245667,-0.5673660083640704,-1.076985180552935,-0.20451846906899673,-1.2801641441842981,-0.8394532904208588,-1.1872241164078352,-2.0954469925646566,-0.5404811461668375,0.45400531088641594
-8.760691383789803,-2.5215148707171298,-4.937894515847553,-3.4458463036626377,-3.252625689916167,-2.9453765880408223,-2.0205508952990128,-2.0102003696565958,-4.862416948871965,-0.8280107954360443,-1.7277210013969555,-1.3162379254695364,-26.557814045348472,-0.626484789651239,-21.34907948563994,-6.245912651376298,-0.21127750701941325,-1.9427333876777337,0.48885036253732966,-0.19627089674324733,-1.5745085278317261,-0.23261656413355095,-0.4265369356621368,0.02294547857776103,-3.015698011259518,0.0038278602812151508,-0.11871604921427158,-0.42037647488768193,-0.26900390148767334,0.27788114202151915,-1.7072749043990114,-0.9632974334223398,-0.07804478278995627,-0.8290424787905354,-0.09798909170170163,-0.6847361835672882,-0.03927960792063438,-0.09671963909391942,-0.3393758637329017,-0.33664697223064766,-0.5751089474939011,-0.01741371598697191,0.22159571887292667,0.10974150767521784,0.5724478333666474,0.27917542212899854,1.0008094048705098,0.23803283889063448,0.7155440039828055,0.3146220742378817,0.6834653395023603,0.014196763719025327,0.3543333286851063,0.04037924086861568,0.44476837651781104,0.14543752944762442,0.6865738346455248,0.2057169797535455,0.7816222619708548,0.3559554292289226,0.4809312088371252,0.10518696997669863,0.4527228095050295,0.02616602197944665,0.05985085016886066,0.06607606155629521,0.28663702521276163,0.10085610442985632,-1.0391321381710688,-0.3403056551865263,-3.7859955845410176,-1.0756670126075576,0.018426773555269498,-0.22271267804731862,-2.1909642812898062,-1.0091602367945245,-8.155014498469535,-0.25538890568623474,-1.1125704500126508,0.03489138477544404,-2.083612679880916,-0.5996626217424799,-2.6142769890904387,-0.3452198081346669,-1.7688099831714539,-0.47931177899323596,-1.677287330476387,0.42657974936876925,-0.29361078639894084,-0.41965804152832104,-3.991869596084763,-4.585804685916023,0.05601123554671103,-0.4099881739320087,-5.191145784689044,-1.8798392866234792,-6.744394186791352,-1.22052755795968,-2.40120704184272,-1.807362202025122,-0.3979126934295236,-0.4851510300632452,-25.372196874933447,-4.245437157498676,-4.129975163489808,-5.226157086545724,-0.6359354625660564,-1.5109045131805268,-0.07703425432204412,-0.18727706472629294,-1.3170748344338656,-1.404209298086553,-0.05624590210568234,-0.37928440990576745,-0.9903782995495,-5.80800529589808,-1.0554776742172423,-1.165061377522038,-0.8315603128340961,-3.1974268751269164,-0.45202492968013475,1.073224044604798
-0.43257084251415695,-4.080572714982056,-0.430733730515851,-0.43181967006654143,-0.3758573314153828,-1.7938027516405817,-0.7834688815868208,-2.962706768719031,2.6009774106383676,-1.0815342643629282,-1.840861449537029,-2.8592994479383336,-20.94225589423959,-0.42799033962910005,-12.35922132892885,-2.7428487727857966,-1.0060728037037876,-1.7639625244423423,-1.4387301706353337,0.05951301532252922,-3.3954184801070175,-0.00917086305755832,0.49882281318182853,-2.145073301098344,-4.5371028729301885,0.01952873295072771,0.45318758978064744,-1.7357539704115583,0.09847204895960608,0.03397791340147349,-3.720071774458547,-1.4509902721740902,-0.1419561257985534,-1.1051976957587035,0.05090752532744467,-1.2482654577331747,0.35231017732125636,-0.1477831422629097,0.08847830432264585,0.36816219098509106,1.778810357532374,-0.006974471223502099,0.2270672960077437,0.14392146420846502,0.7353382705630499,0.41072563046557464,1.5687145791168582,0.46753588677748326,1.3564437125741002,0.4376445579134468,1.2846260639653133,0.5871377985438232,-1.535770275217113,0.08108197285524893,0.6980498210150383,0.2523773843923133,1.358168376098413,0.4210195769849904,1.49354261005571,0.3526622545028897,0.8298524078546652,0.3064396234671783,0.7272247448602381,-0.027929526303728556,0.2733255124942968,-0.058831927394208214,-0.062181534287494254,-0.2389401810829625,0.7105567014054337,0.6652982261164251,0.12607534900331743,0.11626657587657187,-0.21920745667637212,-0.03585112610393068,-0.46033002104919524,1.2842396699846912,0.5099617923247329,-0.37621624623088906,-2.236548246200051,-0.1384436029428264,-4.045546076116497,-0.9269706512970801,-2.928343763732675,0.11092882081186077,-2.369702026723466,-0.7102425083674313,-2.7203634223808826,0.028012428057636,0.10753252791232977,-0.6646046611829263,0.16460646842774074,0.008110900291225487,-0.15435293620712323,0.0029890830664880724,0.14399304838693724,0.011589449884102078,0.30873507592219007,0.051352216026877034,-4.636718505683025,-0.05731796429973372,-0.6538403698161075,-0.8973174229956938,12.60634400901027,0.9194079300075583,2.0929674563551295,2.7454806671952445,-1.2427251514061086,-0.15995669902172382,-0.1342684100252641,-0.3401525184706887,-2.4056501765156786,-1.831708579418222,0.01648923456304634,-0.9185350119717668,-2.226479439243252,0.21587386908721115,-1.8034410236611076,0.006370275313232787,-1.5527510713845378,-0.015420998449550465,-0.4648716759998425,0.243438697140974
0.5339654413343526,-2.543776801796049,0.5646333181409057,-0.7517151392702563,0.3619803978630337,-2.2581603805206427,-9.993544185782078,-5.207298807782819,-8.989675832457056,-2.2605771328554933,-6.019086419582184,-3.572615383073664,-41.387318043467594,-0.8013989577127018,-31.18909271933175,-9.049312297719528,-1.0590453221163145,-6.53436150595596,-1.193214724279111,-0.10368133430356405,-14.177853311343725,-0.3893215469706122,-0.6397477167442807,-8.227156248837419,-13.368489082629369,-0.30863013103804166,-1.4966680347396195,-6.817493512414746,-0.3682154583962621,-1.1719393125400628,-10.469938429736125,-4.798681103268998,-0.1302668984991133,-3.891190257957621,-0.3812843586676014,-2.771073781810639,-1.257295215312524,-0.14681626205669301,-0.8215298030776061,-0.7067007157039438,-1.784468782752591,-0.02229482232143858,0.19538646731499304,0.03214453025317347,0.5238275588460248,0.17913753108407382,0.9241204156948416,0.2624925332625068,0.5411759493190318,0.29726384810206896,0.6978072856611214,0.305732748708455,0.4034105404288533,0.049539696866247464,0.5029783999936147,0.23228420857215631,0.8518658016502969,0.2394138883079927,0.8068951645813298,0.2809522285358894,0.5530887387615523,0.18520832377097013,0.3702925242230307,0.05514749361596395,0.435446655163523,-0.03567930070036726,0.08820280018281704,-0.0909138640562265,0.5370506811904014,0.41465513478701777,0.6423985978830127,-0.22195407459503738,0.04671125293575205,-0.09807395898067409,-0.19386574938232667,-2.85196136867114,1.3607403845916926,-0.1272714253777541,-1.4277380514168119,-0.005754509519801731,-2.743116864847226,-0.6321965655994891,12.181719400908761,0.1504474400572628,3.8672711724715816,2.5468841584476465,4.770106471053724,-0.031562958899447595,0.3977073968749506,1.755732903516765,0.5265768393176083,0.0697490668596685,0.2179825349896691,0.02698815094876224,0.5416862489505941,0.11588285395864122,0.7289771679826519,0.19135743141442987,-3.3331245439821955,0.08618685384317949,-0.45342231118746557,-0.7202142454653122,-16.424770433327566,-2.2200761384340675,-3.8246130680484405,-3.0468145383653216,-0.8167578197796432,0.15546499142030668,-0.08326140181660667,-0.3134250129366073,-1.290815837291917,3.785796833209418,-0.00694630612083817,-0.6624782727613301,-1.0232383742259246,0.3877171961989914,-1.2046953483188552,0.3727333872460411,-0.8553952092239462,3.478339709733365,-0.24877106270465602,-1.11090595075726
2.172890014756872,-3.1191241029174503,0.7755224905952417,-0.38483279171384344,-3.163885008115361,-1.1533909667619389,-9.09239468573001,-4.5919832978267054,-10.045172926451432,-2.0783518155265814,-3.5217265348617683,-1.7221278048897768,-25.709138521170832,-0.5182593107532778,-20.10829783509881,-5.614400468164946,-0.10047215720892998,-4.900357610774054,0.7058236394384436,0.03691575711592125,-11.451900578569962,-0.09640705053930439,0.1757435132464018,-7.322410039196815,-11.151701369500465,-0.09684037987230702,-0.2970989980219178,-5.004268211581169,0.05823866353271652,-0.7751569799637608,-6.651832572272315,-2.9522646785412485,-0.05529519778223042,-2.371450261967435,-0.07019317725965779,-1.701012556877018,0.27691739893348716,-0.16132046738320227,-0.5679478965530045,-0.42224691390399055,-0.0390848986799584,0.29125659384733116,-0.03773102158041829,-0.15123531685107297,-0.5523633966770314,-0.17684339877235672,-1.0131578170887747,0.07486847488156226,-0.27398434837509933,-0.1000061956953244,-1.0740614799895454,-0.4737034703991931,-1.8819977369029277,0.04221865387009755,0.565189441999685,0.253517895628621,0.9981359619643567,0.3122686970497415,1.068474315994385,0.36057261078056835,0.6776231295518924,0.13920717120004725,0.19029212706364296,0.018220407327713174,0.25815996425896687,-0.1714336765481829,-0.26749174246140495,-0.23506771492464773,-0.6536939986653116,-1.757121808105421,1.0691149540005158,0.27205068211501304,-0.09648827949150375,-0.1840967326312402,-0.01180237457365658,-2.0763335444302955,0.2395068330874078,-0.13043770222243084,-1.943019503836958,-0.40738574942320677,-3.7619455739444345,-0.8517354752266876,13.360303700254553,-0.17338720279716294,5.1987348666193425,2.4851138595196614,4.962332523786768,-0.433052456674154,0.6243005191793224,4.204597483030118,0.4892268522636253,1.8623637596641744,-0.0474933747233523,-0.051691524740596684,0.3935449560675598,0.5947738262949186,2.372291645212605,0.4985137086114813,-4.798969977216423,0.0215899988855483,-0.7466856989179219,-0.9373641649706742,-15.25605575352772,-2.501313906816435,-1.2789057995676807,-2.9561863618304285,-1.3021768714859772,-0.007632453734713914,-0.09182244361021182,-0.43079160305636366,-1.7798989440061717,4.104488654593982,-0.09606273960566786,-0.9158322245815036,-1.7847578195009453,1.4016253914132217,-1.6174517721186794,-0.928670833163182,-1.121738708975547,0.87142172635315,1.333913329968341,-4.9712632065681035
1.5617521944268897,-5.076157495929398,-1.6259541840717324,0.6577858940822928,2.7379142393287688,-6.505356319977604,-2.1895356232877115,-3.317125823293473,-8.588601077604363,0.47960816604954853,-1.0420004949967248,-4.741036072508863,1.3926862538143268,-1.9653465786855893,-0.454138277669763,-0.572222416830984,1.0039825508413143,-0.7020019518496552,-0.5151608543603209,-0.061461899492070794,4.949755710239986,-0.09392530691893794,0.4723442926511269,3.647591953000753,5.590668500511024,-0.30766133022741293,0.4741114023099962,2.6800671729489145,0.0009228106969372093,0.5321486460162279,2.460076444044881,1.518812297401483,0.12760658199117708,0.44593377786972394,0.3482784749102953,-0.6986219234588915,0.18883852860254108,-0.18083287635436307,-0.030858776300095987,-4.463918846869141e-05,0.44779160430211873,-0.006434109342007683,0.7178580870579684,0.20680382232600267,1.2180042923342957,0.7876187756497136,2.6824217159552033,0.10585944035919191,0.6269739378742039,-0.27203239610356783,1.0578653868650918,0.6679970018517146,0.2070603241561143,0.040362730143829975,1.028446195405645,0.49601683915662487,1.4503821071056093,0.43574245505124387,0.023871247898775018,-0.2539344075257296,0.00875926766258373,0.06706160326957014,0.12379529470384854,-0.12144413908833028,-0.3856402099587657,-0.057209070757938324,-0.4985711500341217,-0.06019940643918494,2.4456286169180887,0.6952239932096613,-11.297898670811396,-0.25752263829373295,-0.18551143882476834,0.26981717791020604,5.487075182593037,-4.191342891041576,-17.818179872537602,1.3971632268970766,-2.357715917900563,-0.21816123303122342,-4.2592552918495175,-1.0066146068537816,-3.6194902990113773,0.9510229478919402,-2.5968288177607297,-0.913233438682757,-2.782415676940884,-0.2018101451221186,-0.1914697312501174,-0.9201369584892706,-6.901816989622291,-4.408698934629705,-0.12038258713525078,-0.06396372391171866,0.9476455115930421,0.20256196462501083,1.6889759647900662,0.14480671402827763,29.83212427436698,-0.17919007032245057,-0.8510662390270116,1.8219579834201778,21.082326490336175,6.155227060685038,-15.201498397122508,0.8925277403581552,11.5532895479444,0.23352240384048942,0.16734614419209295,1.577521622584805,-2.5610765813953877,-1.8397840398397953,0.04238144312868609,-0.9650842429588687,-1.9448438233407168,1.2146382076732307,-1.581036822315489,0.5023582691535907,-1.6252986564646659,6.9726820780907905,2.299941256537544,-6.421204957461496
-2.223747104124548,-2.4916688587581537,0.0959006564823466,-1.532366132854234,-0.4086515112215382,-2.127989676747002,-9.139998267864678,-4.4389712009502,-9.075634751899285,-1.3406490768950334,-5.344312312944684,-3.1608951369289047,-37.17828272222747,-0.49141336019301246,-28.372151949657837,-8.571428156731358,-0.6870190271898118,-5.692009358530125,-0.7787670549479776,-0.03699017563990415,-11.510211248276303,0.03594680746830377,-0.13949296904075062,-6.215261514703273,-10.095823647668288,0.010131309171356843,-0.7102002704468979,-5.19689145087259,-0.09001573763064608,-0.8517045603132523,-8.50673980236133,-3.6186831497411847,-0.018562696434714233,-2.579942477556958,-0.24768958475087713,-2.330898976004275,-0.8430578040972357,-0.05008657380518334,-0.4930632866788772,0.022927479006846004,0.4141545714044103,-0.003425419979627951,0.20715653659326516,0.10276899007330675,0.5166652964757084,0.1945441417859454,0.8156642219977471,0.27106251454974867,0.6956777962773133,0.29044247233481896,0.815481531606424,0.2505070810746145,0.867696691948842,0.04715909291104772,0.5094626692165642,0.17534812742128542,0.7431352674904859,0.21866848903499744,0.8235647749596364,0.250468590993416,0.45723729920265777,0.13065896455291548,0.36042995191440297,0.054208399039372815,0.42417910115033036,0.1722522620978278,0.23834578271815496,0.0918417850100251,-0.2196117673269361,0.17280206583978436,-0.03876397666415505,-0.6054318498104259,0.020570243505154878,-0.005494342865836282,-0.16828851178010445,-2.5152341244573013,0.27163997241068744,-0.10657507432564707,-1.0281626652268088,-0.10344540703423588,-1.9113596081536701,-0.4683762883187088,-2.23239201119713,-0.13891113221186688,-1.2373533847618812,-0.5205590665201326,-1.5423476092085469,-0.04976204473341122,-0.2920149825300725,-0.44562057587959153,-0.03473699292591367,-1.6040126563801713,-0.013657117373365807,0.024060217071252825,-1.5362943839176098,-0.3609091846441757,-2.167311014771711,-0.19081347574730584,-2.472887721522572,-0.010082372265250116,-0.3830683577121852,-0.4266223928657189,-14.548438244703735,-2.6143505376457323,-2.7885010903282255,-2.824197789149815,-0.6535454953474712,-0.004457365324229154,-0.07754607615055609,-0.16867941104473375,-1.037838030961077,-1.0913200998319814,0.015509223104310792,-0.3633937124467893,-0.8161961643068113,-1.761943923991161,-0.830040995562597,-0.6473760181408577,-0.7781462721342718,-1.6448252511952524,-0.4100973653971138,-0.05640963972939485
-7.054522086764293,-2.2085954105896093,-0.10286086723917622,-1.7184069643523339,-4.264009129722588,-1.0109274492691442,-7.763193384440574,-4.00447070699304,-4.232787850070614,-2.172923213956481,-4.916050880356873,-3.8085578774601934,-30.275529452183406,-0.166227101208409,-17.93589053121478,-5.8534669197950056,0.14517869877743247,-4.16561061411573,0.04171802570012087,0.13241440451804817,-8.638143741575334,0.0402758735576562,0.07606968339015675,-4.877754640940436,-8.006117485025344,0.01266731979643206,0.4104454938885308,-4.64728490097932,0.11528760772440706,-0.4378504241137818,-7.710598053661446,-3.699832499520579,0.04841137421199089,-2.462638555559087,-0.15431236670242568,-2.1941149119581,-0.5878730818646457,-0.03963742594251134,-0.4069356672866155,-0.4691313861467147,-1.1502448318972331,0.07406488608608139,-1.0820987432747153,-0.30129320902880835,-0.9418949818413456,-0.4621055857160902,-2.5726313027453815,-0.7849640458799885,-2.2629896902112363,-0.36805114220603813,-1.389806009386745,-0.47373749379112,-1.8692816267017935,0.08731153061243625,0.47301244898123024,0.19976462000313694,0.7856986336535865,0.18742519911442604,0.19569583962957013,0.0750856272445378,0.28024272558565705,0.07199541046156153,0.17760181822986687,0.036960132915296644,0.17555726852115316,0.02784717816505781,0.030301812788810494,0.0883093832067845,-0.893276873722941,0.4659067790955973,0.09334303876746677,-1.0911746218316598,-0.17535348387253377,-0.009528968007945355,-0.07717297836470231,-1.9514964492957938,0.20645927354375943,-0.046602639844491194,-1.1496966230731687,-0.6632149415987779,-1.979518321043661,-0.46928938369054357,-2.6662489055952574,-0.3024403225577086,-1.8083255570544032,-0.5890221535768061,-1.732322045242911,-0.4242177472833331,-0.1710362634367638,-0.5164351316587248,0.0316547116776538,-3.339872972836623,-0.20255488362836813,0.06164184013051075,-4.781721596807519,-2.2056303722999524,-4.969972349318317,-0.9985709366404516,-2.352109030312872,-0.0013669719112679045,-0.43812793661254723,-0.418756054058896,-14.089967966384016,-2.493107672791326,-1.1308456283462367,-2.9392157382113977,-0.6359652048104346,-0.07072939314837981,-0.12393902667438729,-0.16754703515954802,-1.058717099106637,-1.3015914445540584,0.008389613543214568,-0.32752880001103246,-0.9146402354261419,-5.1791811907193726,-0.8341751759056264,-1.6682698274694936,-0.7735193459017294,-2.3420346367558396,-0.34185322470997465,0.14298938318235485
1.1797996883647022,-3.9241094388155515,2.0316687454536964,1.6383041736782038,1.03318939287669,3.519951874803929,9.017842588216453,6.082908604677067,0.4315432457608466,1.2238498095355073,7.382190328006607,1.632784898297156,50.824858042231185,0.34090090803691236,38.519020083818674,10.992661865179928,-0.37555787029216814,9.245679719306532,0.976683281295554,0.3307300514361775,15.584070830037428,0.29258633634151954,-0.15453196855434162,7.8329627570526865,4.02142574291287,-0.2737585392462567,0.2137550124790018,3.971394740531077,0.3195957788016917,0.921150646240497,-1.8331618931899294,-2.263345532014763,0.17703619088249292,-1.8370307822460727,0.5005365013580848,-0.8240750787314242,0.5872547694537049,-0.21218593720537884,-0.05047919730210709,0.10226826960072774,0.2077359549955667,0.01860629184373828,0.4193550774294634,0.299704805754309,1.3534092904122899,0.7311982944527514,3.1163506224501383,0.7084267207059547,2.3956815618490332,0.6060036398276124,2.087074763699767,0.39444785786800846,1.1827626606798287,0.1495873209405584,1.6709451523624357,0.5374173842032285,2.2718640008411897,0.5195505187267329,2.1565492433683824,0.5534060742598305,1.247359196526295,0.03387636974874756,-0.14517238773289404,-0.110074994348366,-0.03886663256316208,0.018353367903513162,0.5296125037667306,0.1309395269058901,-0.4255892823910716,2.261024026966923,0.8682081617360164,0.2674624772863785,0.5014404613026983,-0.009940923122001842,0.2936590560926936,-0.32379498895015324,1.3012042775803867,-0.14336390133326762,-2.4406455471651847,-0.06496691242944033,-4.481109754051964,-1.4299092965254465,-3.0992430591787707,-0.3348348443242552,-2.19770685484501,-1.0643896376712192,-2.8850287873255254,-0.7478119734740301,-0.5308938279192216,-0.7981223312305262,0.31500246502265583,1.7239750943115988,-0.0627633599399603,0.04678749384521847,0.37000128134627874,-0.127804318895517,1.8771761020997644,-0.09325206001662062,-5.605132364269839,0.21415639526350513,-0.7503462812686298,-0.9917004494823736,-9.83965797171248,-2.8028947442718666,1.5756402098108138,-2.1092741488304707,-1.5716057722492058,0.05154613582131544,-0.13487549928727155,-0.35931786234057633,-2.2504328991981293,-1.8371626289719207,-0.09818339733633887,-0.8964483385163673,-1.7529559274809798,0.38556423255159905,-1.7888019337053398,-0.2580749483471139,-1.6875740656996663,-2.7606081538182945,-0.43075998508164676,-1.6148987230461085
